citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
2395,741,Verified email at utdallas.edu,24,14,44,19,2018,1968,Carlos Aiken,Professor of Geosciences  University of Texas at Dallas None,"geology,geophysics,GIS",207
2403,2031,Verified email at cug.edu.cn,21,21,30,30,2019,2009,Guogang Li,"Faculty of Materials Science and Chemistry,  China University of Geosciences None","Luminescence,phosphor,white light emitting diodes,field emission displays,quantum dot LED",72
2415,852,Verified email at ttu.edu - ,22,17,27,21,2019,1995,David W. Leverington,"Associate Professor of Geosciences,  Texas Tech University None","Surface Processes,Remote Sensing,Planetary Science,Geomorphology",36
2410,1435,Verified email at ga.gov.au,28,21,60,40,2019,1993,Brendan Brooke,Verified email at ga.gov.au Geoscience Australia None,"geology,marine,coastal,quaternary science",121
2451,1446,Verified email at marum.de,23,20,30,28,2019,1881,Simone Kasemann,"Professor of Isotope Geochemistry,  University of Bremen , MARUM and Dept. of Geosciences","Geology,Isotopes,Geochemistry,Palaeoclimate",95
2451,1828,Verified email at gfz-potsdam.de,25,24,64,45,2019,1971,Günter Zimmermann,Helmholtz Centre Potsdam  GFZ German Research Centre for Geosciences None,"geothermal,reservoir engineering,rock mechanics",181
2459,1350,Verified email at get.obs-mip.fr - ,28,21,46,34,2019,1985,Michel de Saint Blanquat,", Géosciences Environnement Toulouse CNRS None",géologie,120
2472,2061,Verified email at tudelft.nl - ,30,28,50,50,2019,2003,Stef Lhermitte,"Assistant professor @ Department Geoscience & Remote Sensing,  TUDelft None","Remote sensing,snow & ice,land-atmosphere interactions",154
2507,1108,Verified email at vt.edu - ,30,21,40,35,2019,1993,James A. Spotila,"Professor of Geoscience,  Virginia Tech None","geomorphology,neotectonics",126
2534,2209,Verified email at cug.edu.cn - ,29,26,56,55,2019,2005,Prof. Renguang Zuo,Verified email at cug.edu.cn -  China University of Geosciences (Wuhan) None,GIS-based Mineral Resource Exploration & Geochemical Exploration,103
2536,1713,Verified email at cugb.edu.cn,25,22,46,41,2019,1997,Shaofeng Liu,"Verified email at cugb.edu.cn China University of Geosciences, Beijing None","Tectonics,Sedimentology,Basin Analysis",131
2540,2352,Verified email at uni-tuebingen.de,16,15,25,22,2019,2001,Christiane Zarfl,", Center for Applied Geoscience Eberhard Karls Universität Tübingen None","Environmental Systems Analysis,Chemical Fate of Pollutants,Microplastics,Environmental Effects of Hydropower,Math. Modelling",77
2557,1040,Verified email at univ-rennes1.fr - ,27,17,52,30,2019,1986,Pierrick Roperch,Research scientist CNRS-INSU Géosciences Rennes Homepage None,Earth Sciences,200
2543,1373,No verified email - ,27,21,73,48,2019,1917,Paulo César Fonseca Giannini,"Professor-Researcher in Sedimentary Geology, Geosciences Institute, University of São Paulo (USP), Brazil Homepage None","Sedimentology,Sedimentary Petrology,Geoarchaeology,Depositional Systems,Coastal Geology",275
2560,913,Verified email at geo.au.dk,31,18,50,30,2019,1975,Keld Rasmussen,"Geoscience,  Aarhus University None","Aeolian science,Geomorphology,Hydrology,Hydrogeology",193
2562,1452,Verified email at smith.edu,24,21,35,32,2019,2001,Sara B. Pruss,"Professor of Geosciences,  Smith College None","Invertebrate Paleontology,Sedimentary Geology",110
2565,956,No verified email,24,16,31,20,2018,1989,Michael Robert Gross,Michael Gross Geosciences Inc Geology None,Geology,75
2565,558,Verified email at une.edu.au,31,13,63,21,2016,1969,Peter G Flood,University of Sydney Geosciences & University New England Geosciences geology None,geology,150
2573,1256,Verified email at usf.edu - ,31,21,49,36,2019,1979,Ping Wang,"Professor, School of Geosciences,  University of South Florida None","coastal morphodynamics,nearshore sediment transport,shore protection",116
2573,1426,Verified email at geo.umass.edu - ,28,22,47,44,2019,1981,Michele Cooke,"Geosciences Department,  University of Massachusetts None","Fracture Mechanics,Earthquake Science ...",196
2598,2205,Verified email at trentu.ca - ,23,22,28,26,2019,1994,"Ian Power, Assistant Professor and CRC Tier II in Environmental Geoscience",", powergeolab.com, ianpower at trentu.ca Trent University None","carbon sequestration,tailings management,geomicrobiology,aqueous geochemistry",84
2603,1596,Verified email at uq.edu.au - ,26,20,60,42,2019,1984,Joan Esterle Chair of Vale-UQ Coal Geoscience Progam,"School of Earth and Environmental Sciences,  University of Queensland None","coal geology,sedimentology,gas,palaeogeography",233
2618,1755,Verified email at geo.umass.edu - ,19,17,29,22,2018,2004,Qian Yu,"Associate Professor of Geosciences,  University of Massachusetts-Amherst None","Geographic information science,remote sensing",50
2639,1946,Verified email at cug.edu.cn - ,28,24,56,45,2019,2001,Yong Zheng,"Institute of Geophysics and Geomatics,  China University of Geosciences, Wuhan None","Seismology,Geodynamics,Geodesy",155
2644,1449,Verified email at gfz-potsdam.de,25,22,52,38,2019,1983,Ilya V. Veksler,Verified email at gfz-potsdam.de GFZ German Research Centre for Geosciences None,Earth sciences,172
2664,2389,Verified email at cugb.edu.cn - ,27,25,95,91,2019,2005,Lida Xing,Verified email at cugb.edu.cn -  China University of Geosciences None,"Palaeontology,ichnology",225
2666,2024,Verified email at cug.edu.cn - ,25,20,64,47,2019,1993,Xiangyun Hu,Verified email at cug.edu.cn -  China University of Geosciences Wuhan None,"Geophysics,Geodynamics,Inversion",353
2681,768,Verified email at vt.edu - ,23,13,37,23,2019,1991,John Hole,"Professor of Geosciences,  Virginia Tech None","continental crustal dynamics,Earth resources,natural hazards,exploration seismology,seismic and radar imaging",149
2697,2094,Verified email at cug.edu.cn,25,23,44,40,2018,1999,Chao Li,"Professor of Biogeochemistry,  China University of Geosciences (Wuhan) None","Precambrian Marine biogeochemistry,Sedimentary Geochemistry,Biogeochemical Cycles,Geobiology",76
2704,1681,Verified email at bgs.ac.uk,27,20,42,36,2019,1995,Angela Lamb,"NERC Isotope Geosciences Laboratory,  British Geological Survey None",Isotope Geochemistry,94
2728,2050,Verified email at csu.edu.cn - ,29,26,75,63,2019,2000,ZhiWei Li,"Professor of geodesy and remote sensing, School of Geosciences and Info-Physics, Central South Homepage None",synthetic aperture radar or SAR or Interferometric Synthetic Aperture Radar or InSAR,171
2732,1358,Verified email at ga.gov.au,25,19,31,27,2019,1998,Andrew Feitz,Verified email at ga.gov.au Geoscience Australia None,Environmental Science,99
2752,1510,Verified email at geo.uio.no - ,31,23,64,39,2020,1979,J. H. LaCasce,"Professor, Dept. of Geosciences,  University of Oslo None",Dynamical oceanography and meteorology,133
2761,2311,Verified email at leeds.ac.uk - ,20,20,27,26,2019,1998,Antonio Abellan,"Institute of Applied Geoscience,  University of Leeds None","Engineering Geology,Landslides,GeoHazards,Laser Scanning,Geomatics",124
2774,2166,Verified email at gfz-potsdam.de,25,24,52,40,2020,1973,Arno Zang,"German Research Center for Geosciences,  GFZ None",Geosciences,162
2775,1929,Verified email at total.com,19,16,24,22,2017,2006,Yan Chen,"Total E&P UK, Geoscience Research Centre history matching None","history matching,optimization,data assimilation,ensemble Kalman filter,uncertainty quantification",38
2782,982,Verified email at jsg.utexas.edu,26,21,32,30,2019,1988,John Lassiter,"Jackson School of Geosciences,  University of Texas at Austin None",,107
2782,1988,Verified email at kigam.re.kr,29,23,54,41,2019,2006,Ji-Hyuk Choi, (KIGAM) Korea Institute of Geoscience and Mineral Resources None,"Quantum dots,Nanocrystals,Carbon materials,Electronics,Energy applications",105
2784,2056,Verified email at cug.edu.cn - ,23,21,33,31,2020,2006,Changhe Li,Verified email at cug.edu.cn -  China University of Geosciences (Wuhan) None,Evolutionary Computation,80
2793,2324,Verified email at cugb.edu.cn,30,27,64,56,2019,2005,Changming Wang,Verified email at cugb.edu.cn China University of Geosciences(Beijing) None,"Economic Geology,Petrology,Geochemistry",152
2817,2087,Verified email at ucalgary.ca - ,30,26,55,48,2019,1997,Stephen Hubbard,"Verified email at ucalgary.ca -  University of Calgary, Geoscience None","Geology,Sedimentary Geology,Sedimentology,Stratigraphy,Basin Analysis",259
2825,708,Verified email at ndsu.edu - ,31,12,54,16,2019,1957,Allan Ashworth,"Distinguished Professor Emeritus, Geosciences,  North Dakota State University None","Paleoecology,Paleoclimatology",153
2834,926,Verified email at ig.utexas.edu,24,16,37,24,2019,1935,Ian Norton,"Institute for Geophysics, Jackson School of Geosciences,  University of Texas at Austin None",Tectonics,121
2852,1505,Verified email at uni-bremen.de,30,22,49,44,2019,1994,Christoph Vogt,"Senior Researcher, Geosciences,  University of Bremen None","Marine and Sedimentary Geology,Mineral Assemblages,Paleoceanography,XRD",131
2859,2436,Verified email at cugb.edu.cn,26,26,43,42,2019,2001,Keda Cai,Verified email at cugb.edu.cn China University of Geosciences (Beijing) None,"Tectonics,Igneous petrology,Geochemistry",89
2879,1900,Verified email at cug.edu.cn,29,23,76,60,2019,1980,Yixian Xu,"Dr of Geophysics,  China University of Geosciences , China","surface waves,magnetotelluric",226
2907,1960,Verified email at ig.utexas.edu,24,21,29,29,2019,2001,Yuko Okumura,"Institute for Geophysics, Jackson School of Geosciences,  University of Texas at Austin None",Climate Dynamics,61
2910,1624,Verified email at uni-bremen.de,30,24,54,49,2019,1994,Thomas Pichler,Professor of Geosciences Arsenic None,"Arsenic,Hydrothermal Systems,Hydrogeology,Molybdenum",163
2922,1518,Verified email at get.omp.eu,23,18,34,28,2019,1996,valerie Chavagnac,"CNRS researcher, Géosciences Environnement Toulouse UMR 5563 ocean None","ocean,hydrothermalism,geochemistry,oceanic crust,climate change",104
2969,1237,Verified email at ipgp.fr,21,18,34,26,2019,1996,François Métivier,"Professor of Geosciences, Université paris Dideot &  Institut de physique du globe de Paris None",Geomorphology,62
2935,2288,Verified email at cugb.edu.cn,30,28,55,49,2020,2000,Huaichun Wu,"Verified email at cugb.edu.cn China University of Geosciences, Beijing None",Earth Sciences,128
2971,2388,Verified email at bgr.de,27,24,54,52,2019,1996,Vincent Post,"Research Associate, Federal Institute for Geosciences and Natural Resources (BGR) hydrogeology None","hydrogeology,groundwater,coastal aquifers,numerical modelling,hydrochemistry",173
2978,2328,Verified email at geo.au.dk - ,31,27,63,56,2020,1966,Hamed Sanei,"Professor & TOTAL Research Chair, Dept Geoscience,  Aarhus University , Denmark","Petroleum Geosystem,Lithospheric Organic Carbon,Organic Petrology,Geochemistry",227
3002,1139,Verified email at jsg.utexas.edu - ,20,18,32,24,2019,1997,Elizabeth Catlos,"Jackson School of Geosciences,  University of Texas at Austin None","Geology,Geochemistry,Geochronology",138
3014,2458,Verified email at gfz-potsdam.de - ,30,28,63,61,2019,2005,Jens Martin Turowski,German Research Centre for Geosciences GFZ Homepage None,"geomorphology,environmental sciences,hydraulics",238
3021,1090,Verified email at stonybrook.edu - ,28,18,70,31,2019,1986,JUERGEN THIEME,"Adjunct Professor, Dept. of Geosciences,  Stony Brook University None","synchrotron radiation,x-ray microscopy,geosciences,planetary sciences",210
3031,1896,Verified email at tudelft.nl - ,30,26,61,38,2019,1850,Karl-Heinz Wolf,Associate Professor of Petrophysics and former Head of the Geoscience & Engineering Laboratory Homepage None,"Petrophysics,CO2,Coal,Gas,Geothermals",245
3032,1407,Verified email at ig.utexas.edu,30,19,46,33,2019,1987,Kirk McIntosh,"Senior Research Scientist, Institute for Geophyics, Jackson School of Geosciences, Univ of Texas Geology None","Geology,Geophysics,Subduction,Collision,Continental Rifting",183
3063,1342,Verified email at jacobs-university.de - ,34,21,68,39,2020,1988,Laurenz Thomsen,"Professor of Geosciences,  Jacobs University Bremen ; Affiliate Prof. Biol. Oceanography, School of Oceanography, Uni.Washington, Seattle","Marine carbon cycle,benthic boundary layer,deep sea technology",175
3094,1256,Verified email at wellesley.edu - ,17,12,22,13,2019,1989,Dan Brabander,"Professor Geosciences,  Wellesley College None","GeoHealth,urban geochemistry,biogeochemistry,lead,urban agriculture",91
3097,1151,No verified email,23,18,31,23,2019,1992,D. Clay Kelly,"Professor of Geoscience, University of Wisconsin geoscience None",geoscience,111
3122,1235,Verified email at bloomu.edu,30,19,55,33,2019,1987,Michael Shepard,"Professor of Geosciences,  Bloomsburg University of PA None","asteroids,photometry,radar",180
3153,1196,Verified email at geo.au.dk,29,20,54,32,2019,1980,Claus Heilmann-Clausen,"Department of Geoscience,  Aarhus University None",,129
3159,925,Verified email at usf.edu - ,32,17,57,28,2019,1970,Len Vacher,"Professor, School of Geosciences,  University of South Florida None","quantitative literacy,numeracy,geoscience education,island hydrogeology,karst",178
3160,1794,Verified email at unipd.it - ,33,24,61,47,2019,1987,Bernardo Cesare,"Geosciences -  University of Padova , Italy",geosciences fluid inclusions melt metamorphism microstructures petrology,147
3159,2039,Verified email at jsg.utexas.edu - ,28,23,49,40,2019,1994,Marc A. Hesse,"Jackson School of Geosciences,  University of Texas at Austin None","Porous Media,Geophysics,Subsurface Flow,Geoscience,Geochemistry",218
3200,758,No verified email,30,12,55,17,2019,1868,Richard G. Baker,"Department of Geoscience, University of Iowa paleoecology None","paleoecology,plant macrofossils",113
3216,2313,Verified email at cug.edu.cn,32,26,69,66,2019,2006,Hongchen Jiang,Verified email at cug.edu.cn China University of Geosciences None,,123
3240,2726,Verified email at cug.edu.cn,34,34,73,72,2020,2008,Xiaoding Lou,China University of Geoscience (Wuhan) 生命分析化学 None,生命分析化学,127
3248,2183,Verified email at ign.ku.dk - ,28,23,43,39,2018,2005,Guy Schurgers,", Dept. of Geosciences and Natural Resource Management University of Copenhagen None","Ecosystem modelling,Earth system modelling",67
3244,1351,Verified email at cugb.edu.cn,29,18,86,37,2019,1990,Xinqi Zheng,Verified email at cugb.edu.cn China University of Geosciences None,"GIScience & Technology,Spatial Analysis and Modeling,Spatial Optimization,Land Change Modeling,Land Evaluation and Plann",404
3252,1379,Verified email at ua.pt - ,27,20,44,35,2019,1990,Luis Menezes Pinheiro,"Associate Professor in Marine Geology and Geophysics, Geosciences Dpt. and Associated Laoboratory Homepage None","Deep sea  resources,rifting processes and continental margin formation,mud volcanism and gas hydrates,seismic oceanography",184
3262,818,Verified email at geo.au.dk,27,13,61,16,2012,1927,Niels Abrahamsen,"Senior lecturer, Geoscience,  Aarhus University None","Paleomagnetism,Archaeomagntism,Geophysics,Geology",199
3292,1099,Verified email at gm.univ-montp2.fr,33,19,47,34,2020,1984,Michel SERANNE,Géosciences Montpellier - CNRS &  Université Montpellier 2 None,Geology of sedimentary basins,120
3301,824,Verified email at wmich.edu,30,16,55,24,2019,1974,R V  Krishnamurthy,Professor of Geosciences Stable isotope applications in earth None,"Stable isotope applications in earth,atmospheric and medical sciences",151
3303,2231,Verified email at jsg.utexas.edu,25,23,33,31,2019,1997,Timothy M. Shanahan,"Jackson School of Geosciences,  University of Texas at Austin None",Paleoclimate,103
3332,2019,Verified email at ird.fr - ,33,26,57,47,2019,2000,David Baratoux,Geosciences Environnement Toulouse Homepage None,"Planetary Sciences,Remote sensing,mineral exploration and responsabible mining",304
3339,1225,Verified email at unifr.ch - ,26,20,36,26,2019,1987,Jon Mosar,Department of Geosciences -  University of Fribourg None,Tectonics and geodynamics,103
3345,2015,Verified email at ign.ku.dk,31,27,69,59,2019,1975,Thorbjørn Joest Andersen,"Professor, Department of Geosciences and Natural Resource Management,  University of Copenhagen None","Cohesive sediment,coastal wetlands,Arctic fjords,geochronology,flocculation",234
3348,831,Verified email at uniroma3.it,29,12,102,16,2019,1968,annibale mottana,"Senior Professor of Geosciences,  Università Roma Tre None",Storia della Scienza,334
3356,2509,Verified email at cugb.edu.cn,32,30,67,65,2019,1999,Huaming Guo,"Professor of Hydrogeology,  China University of Geosciences (Beijing)  ","Arsenic,Mobilization,Adsorption,Fluoride,Groundwater",159
3387,1753,Verified email at univie.ac.at - ,31,25,50,41,2019,1994,Stephan M Kraemer,", Dep. of Env. Geosciences University of Vienna None",,128
3399,2582,Verified email at bhp.com,30,26,66,55,2018,1985,T Campbell McCuaig,"Principal Geoscientist, BHP Geoscience Centre of Excellence Geoscience None","Geoscience,mineral exploration,economic geology",142
3439,2258,Verified email at beg.utexas.edu - ,30,26,48,43,2020,1993,Peter Eichhubl,"Bureau of Economic Geology, Jackson School of Geosciences, The  University of Texas at Austin None","structural geology,geochemistry,geomechanics",222
3447,1589,Verified email at gm.univ-montp2.fr,34,23,66,49,2019,1957,Jean-Francois Ritz,"Directeur de recherches, CNRS-Université de Montpellier, Laboratoire Geosciences Montpellier Active tectonics - earthquake geology - paleoseismology - geomorphology - None",Active tectonics - earthquake geology - paleoseismology - geomorphology -,180
3454,1719,No verified email,27,23,49,43,2019,1996,Martin Blumenberg,Federal Institute for Geosciences and Natural Resources Geosciences None,"Geosciences,Biomarkers,Organic Geochemistry,Hopanoids",150
3464,2419,Verified email at sydney.edu.au - ,33,28,87,74,2019,1931,Jody M. Webster,"Geocoastal Research Group, School of Geosciences,  University of Sydney None","coral reefs,sealevel,climate,marine geology,sedimentology",229
3465,1249,Verified email at alaska.edu,33,21,54,34,2019,1978,Daniel H Mann,"Associate Professor of Geosciences,  University of Alaska Fairbanks None","paleoecology,Quaternary geology,forest ecology,archaeology",132
3494,2933,Verified email at alumni.stanford.edu,27,27,42,39,2018,2009,Yuanan Hu,China University of Geosciences (Beijing) Environmental Science None,"Environmental Science,Mathematics,Statistics",47
3526,2006,Verified email at ngi.no,36,27,58,44,2019,1992,Gijs D. Breedveld,; Department of Geosciences University of Oslo Norwegian Geotechnical Institute None,"Environmental geochemistry,environmental engineering",136
3528,1550,Verified email at email.arizona.edu - ,32,22,50,39,2019,1935,R.A. Bennett,"Department of Geosciences,  University of Arizona None",Geoscience,215
3556,1606,Verified email at ucalgary.ca,36,25,67,39,2019,1935,Benoit Beauchamp,"Professor of Geoscience,  University of Calgary None","Carbonate Sedimentology,Basin Analysis,Arctic Geoscience",184
3566,1557,Verified email at lancs.ac.uk - ,30,18,60,30,2019,1978,Mark W Hounslow,"Geosciences,LEC,   Lancaster University None","geology,paleomagnetism,environmental magnetism,stratigraphy,magnetostratigraphy",150
3562,1674,Verified email at wmich.edu - ,34,24,68,50,2019,1982,mohamed sultan,"Professor and Chairman, Dept Geosciences,  Western Michigan University None","Hydrology,Remote Sensing,Geochemistry,Informatics,Natural Hazards",312
3610,2195,Verified email at email.arizona.edu,20,17,26,23,2019,2004,Jianjun Yin,"Associate Professor of Geosciences,  University of Arizona None",ocean and climate,58
3579,838,Verified email at usf.edu,32,13,69,21,2019,1975,thomas crisman,"Professor of Geosciences,  University of South Florida None","limnology,wetlands,water management",196
3644,1424,Verified email at sdsu.edu - ,27,20,38,25,2019,1972,Vic Camp,"Dept. Geosciences,  San Diego State University None","Volcanology,Petrology,Tectonic control on Volcanism",95
3666,1846,Verified email at ga.gov.au,33,20,63,38,2016,1987,David Huston,"Research Scientist,  Geoscience Australia None",Geology,83
3685,1956,Verified email at ga.gov.au,27,20,34,27,2019,1989,Fuqin Li,Verified email at ga.gov.au Geoscience Australia None,,84
3674,2006,Verified email at marum.de - ,31,27,53,49,2019,2002,Thomas Pape,", Dept. of Geosciences/MARUM University of Bremen None","Geochemistry,Geomicrobiology,Biogeochemistry,Gas chemistry,Gas hydrates",129
3701,2253,Verified email at cug.edu.cn - ,29,24,57,51,2019,1991,Long XIAO,Verified email at cug.edu.cn -  China University of Geosciences None,"Earth Science,Planetary Science",151
3703,2272,Verified email at iup.uni-heidelberg.de - ,37,29,75,64,2019,1995,Norbert Frank,", Institut of Environmental Physics and Institut for Geosciences University Heidelberg None","Geochronology,Climate Change,Geochemistry,Environmental Physics,Oceanography",226
3736,2221,Verified email at ufam.edu.br - ,31,23,65,52,2019,1988,Naziano Filizola,"Prof. Geosciences Department,  Universidade Federal do Amazonas None",River Dynamics and Fluvial Geomorphology,193
3783,3426,Verified email at cug.edu.cn - ,30,29,75,75,2020,2007,Jianchao Cai,"Professor,  China University of Geosciences (Wuhan) None","Petrophysics,EOR,Reservoir engineering,imbibition,Fractal porous media",213
3785,2774,Verified email at ifremer.fr,31,28,50,48,2019,2001,Germain Bayon,", Marine Geosciences IFREMER None",Geochemistry,145
3785,1559,Verified email at uni-hamburg.de,20,13,26,16,2019,1913,Jörn Behrens,"Professor for numerical methods in geosciences,  University of Hamburg None","numerical methods,scientific computing,adaptive mesh refinement",218
3792,2616,Verified email at gfz-potsdam.de - ,28,26,44,43,2019,2002,Heiko Apel,", Section 5.4 Hydrology GFZ German Research Centre for Geoscience None","Hydrology,Hydraulics,Flood Risk Assessment,Sediment Transport,Model Calibration",166
3797,2119,Verified email at ird.fr,34,28,56,46,2019,1987,Laurence Maurice,"Directeur de Recherche  IRD , Laboratoire GET, Géosciences Environnement Toulouse","hydrogéochimie,contaminants métalliques,risques pour la santé humaine,impacts environnementaux",197
3807,2391,Verified email at gfz-potsdam.de - ,36,27,83,78,2019,2001,Thomas R. Walter,"Head of Research Group,  GFZ German Research Centre for Geosciences None","Remote Sensing,Geophysics,Volcanology,Earthquakes,Modelling",144
3809,1136,Verified email at ucalgary.ca,33,19,52,29,2017,1963,Ronald Spencer,"Professor of Geoscience,  University of Calgary None","geology,geochemistry,sedimentology,petroleum geology,climate",116
3813,2683,Verified email at uni-mainz.de - ,36,32,70,67,2019,2004,Denis Scholz,"Institute for Geosciences,  University of Mainz None","Palaeoclimatology,Isotope Geochemistry,Geochronology,Climate,Speleothems",121
3817,3074,Verified email at ig.utexas.edu - ,33,29,51,49,2019,2001,Ginny Catania,"Institute for Geophysics, Jackson School of Geosciences,  University of Texas at Austin None","glaciology,ice dynamics,ice-ocean interactions,subglacial hydrology",59
3813,1380,Verified email at trinity.edu,35,22,53,36,2018,1973,Thomas Gardner,"Herndon Professor of Geosciences,  Trinity University None","Tectonics,Landscape Evolution,Geomorphology,Hydrology",114
3907,2838,Verified email at gfz-potsdam.de - ,29,27,43,42,2019,2004,Dirk Sachse,Senior Scientist at  GFZ Potsdam  (German Research Centre for Geosciences) Section 4.6 Geomorphology,"organic geochemistry,stable isotope geochemistry,paleohydrology,rapid climate change,earth surface processes",79
3927,3459,Verified email at cugb.edu.cn - ,29,28,62,59,2019,2006,Yanbin Yao,"Verified email at cugb.edu.cn -  China University of Geoscience, Beijing None","coalbed methane,shale gas,Unconventional gas,coal seam gas,CO2 Sequestration",103
3927,2942,Verified email at ed.ac.uk - ,34,29,52,52,2019,2001,Simon M. Mudd,"School of GeoSciences,  University of Edinburgh None","geomorphology,soil science,sediment transport,ecohydrology,coastal processes",182
3939,2534,Verified email at unipd.it,29,24,55,43,2019,1991,Nicola Surian,"Department of Geosciences,  University of Padova None","geomorphology,fluvial geomorphology,sediment transport,braided rivers",145
3949,2106,Verified email at unifr.ch,36,26,67,53,2018,1998,Christian Hauck,"Department of Geosciences,  University of Fribourg None",,127
3951,2375,Verified email at jsg.utexas.edu,31,28,50,47,2019,1996,Luc Lavier,"Professor of Geophysics, Jackson School of Geosciences,  University of Texas at Austin None",Earth Sciences,246
3966,2156,Verified email at kfupm.edu.sa - ,36,24,94,66,2019,1988,John J.G. Reijmer,"Saudi Aramco Chair Professor of Geology, College of Petroleum Engineering & Geosciences,  KFUPM None","Stratigraphy,Sedimentology,Sequence Stratigraphy,Petrophysics,Marine Geology",238
3967,1428,Verified email at jsg.utexas.edu - ,32,18,79,32,2019,1977,Charles Kerans,"Professor of Geological Sciences, Jackson School of Geosciences, The  University of Texas at Austin None","Carbonate sequence stratigraphy,carbonate reservoir characterization,sedimentology,seismic interpretation",318
3987,1849,Verified email at ig.utexas.edu - ,31,23,59,42,2019,1992,Gail Christeson,"Institute for Geophysics, Jackson School of Geosciences,  University of Texas at Austin None","marine seismology,crustal structure",222
4047,2840,Verified email at rsmas.miami.edu - ,36,30,81,77,2019,1998,Sam Purkis,"Department of Marine Geosciences,  University of Miami  - RSMAS","Remote Sensing,GIS,Carbonate Sedimentology,Marine Biology,Marine Spatial Planning",188
4008,845,Verified email at prl.res.in,33,15,108,19,2019,1960,Narendra Bhandari,"Professor of Planetary and Geosciences,  Physical Research LAboratory   ","geosciences,meteorites,natural radioactivity,cosmic rays",482
4052,2198,Verified email at get.omp.eu - ,35,30,53,52,2019,1991,Olivier Vanderhaeghe,"GET, Géosciences Environnement Toulouse, Université Paul Sabatier, Toulouse 3 Homepage None","Tectonics,Geodynamics,Mineral systems,Orogenic evolution,Continental growth-diffferentiation",144
4048,2370,Verified email at geo.uio.no - ,36,27,60,52,2019,1969,Kirstin Krüger,"Professor in Meteorology, Department of Geosciences, University Oslo, Norway Homepage None","Meteorology,Stratosphere-Ocean Coupling,Volcanic Eruptions,Ozone,Climate",384
4113,2062,Verified email at qm.qld.gov.au - ,35,24,81,49,2019,1988,Andrew G. Christy,"Geosciences, Queensland Museum Homepage None","Mineralogy,Petrology,Crystallography,Geochemistry,Solid-State Chemistry",194
4183,3062,Verified email at vt.edu - ,28,23,44,43,2019,2004,F. Marc Michel,"Assistant Professor of Geosciences,  Virginia Tech None","Nanoscience,Crystallography and Crystal Chemistry,Mineralogy,Geochemistry,ICTAS",127
4196,2719,Verified email at cug.edu.cn - ,34,31,95,76,2019,1989,Dr. Changqian Ma,Verified email at cug.edu.cn -  China University of Geosciences None,"Geology,Geochemistry,Petrology,Tectonics",218
4198,2117,Verified email at uaeu.ac.ae,34,23,95,52,2019,1980,Ala Aldahan,"Professor of Geoscience,  UAEU None",Geology,365
4256,2094,Verified email at univ-littoral.fr,34,23,63,49,2018,1985,Urania Christaki,Université du Littoral Laboratoire d’Océanologie et des Geosciences CNRS-UMR LOG 8187 Aquatic microbial ecology None,Aquatic microbial ecology,109
4298,2309,Verified email at univ-rennes1.fr,35,27,56,49,2019,1988,Dia Aline,CNRS - Geosciences Rennes Trace element geochemistry at soil/water interface - REE - Fe and As biogeochemistry - Nanoparticles - Sr None,"Trace element geochemistry at soil/water interface - REE - Fe and As biogeochemistry - Nanoparticles - Sr,Nd,Pb,U,Th  isotop",220
4342,1816,Verified email at jsg.utexas.edu,35,24,83,67,2019,1987,James E Gardner,"Professor, Jackson School of Geosciences, The  University of Texas at Austin None","volcanology,experimental petrology",228
4350,1199,Verified email at univ-pau.fr,32,17,56,26,2015,1974,Bourg Alain,"Professor Geosciences, Retired,  University of Pau , France","Research : Reactive transport in groundwater -- Teaching : Hydrogeochemistry,Hydrogeology,Soil pollution/decontamination,Envi",192
4356,1609,Verified email at psu.edu,34,21,53,44,2019,1986,Mark E. Patzkowsky,"Professor of Geosciences,  Penn State None","paleoecology,biodiversity,extinction,stratigraphic paleobiology",129
4395,2976,Verified email at gfz-potsdam.de,35,30,68,55,2019,1997,Oliver Heidbach,"Helmholtz Centre Potsdam  GFZ German Research Centre for Geosciences , Potsdam, Germany","Geophysics,Crustal Stress Field,Geom.-Numerical Modelling",286
4397,1293,Verified email at jsg.utexas.edu,26,15,50,20,2018,1829,W. L. Fisher,Jackson School of  Geosciences. University of Texas at Austin None,geology,241
4436,1470,Verified email at ipfw.edu,39,21,76,53,2019,1974,James O. Farlow,"Department of Geosciences, Indiana-Purdue University, Fort Wayne, Indiana vertebrate paleontology None","vertebrate paleontology,paleoecology",186
4458,2597,Verified email at get.omp.eu,28,24,45,43,2020,1995,David Labat,Professeur-Université Toulouse 3-Géosciences Environnement Toulouse -CNRS-UPS-IRD hydrogeology None,"hydrogeology,wavelet,karst,flash floods",117
4459,3261,Verified email at smal.ws,26,21,41,35,2019,2006,Ihor Smal,Geoscience and Remote Sensing | TU Delft image processing None,"image processing,statistical methods,particle filtering,MCMC",73
4468,1960,Verified email at univ-brest.fr - ,41,26,88,56,2019,1948,Jacques Déverchère,"UMR6538 Géosciences Océan, European Institute for Marine Studies, France Homepage None","Seismo-geology,rifts and passive margins,subduction inception",292
4541,2628,Verified email at ig.utexas.edu,35,28,81,64,2019,1995,Sean Gulick,"Inst. for Geophysics & Dept. Geological Sciences, Jackson School of Geosciences,  University of Texas None","Marine Geology and Geophysics,Tectonic and Impact Processes,Continental margin evolution",181
