citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
7333,3892,Verified email at informatik.uni-halle.de,43,32,85,67,2019,1991,Ivo Grosse,"Professor of Bioinformatics,  Martin Luther University Halle-Wittenberg None","Bioinformatics,Computational Biology,Genomics,Machine Learning,Bayesian Statistics",208
7315,4011,Verified email at univie.ac.at - ,20,14,23,18,2019,1996,Heiko A. Schmidt,Center for Integrative Bioinformatics Vienna (CIBIV) Homepage None,,51
29533,22065,Verified email at fordham.edu,40,36,79,62,2019,1981,Xiaolan Zhang,"Associate Professor of Computer Science,  Fordham University None",,217
28262,7817,Verified email at ucalgary.ca - ,88,49,252,143,2019,1913,Saul Greenberg,"Professor, Computer Science,  University of Calgary None","Human Computer Interaction,Ubiquitous Computing,Computer Supported Cooperative Work",529
27843,7096,Verified email at cs.technion.ac.il,52,26,116,58,2019,1970,Orna Grumberg,"Professor of Computer Science,  Technion None","Formal verification,model checking",265
27816,7677,Verified email at cc.gatech.edu - ,60,30,166,81,2019,1986,Ronald C. Arkin,"Regents' Professor of Computer Science,  Georgia Tech None","artificial intelligence,robotics,robot ethics,autonomous agents",402
27693,6686,Verified email at cs.cornell.edu - ,72,41,161,99,2020,1985,Bart Selman,"Professor of Computer Science,  Cornell University None",Artificial Intelligence,325
27779,9518,Verified email at cs.cmu.edu - ,72,41,263,135,2019,1958,Jaime Carbonell,"Professor of Computer Science,  Carnegie Mellon University None","Machine Learning,Artificial Intelligence,Language Technologies,Computational Biology",637
27663,7812,Verified email at umich.edu - ,59,33,141,78,2019,1968,Todd Austin,"Professor of Computer Science and Electrical Engineering,  University of Michigan None","Hardware Security,Computer Architecture,Computer Security,Reliability,Low-power Design",331
27468,9137,Verified email at pdx.edu - ,44,27,75,42,2019,1966,Melanie Mitchell,"Professor of Computer Science,  Portland State University None","Artificial Intelligence,Machine Learning,Complex Systems,Evolutionary Computation",183
27642,8804,Verified email at eecs.northwestern.edu - ,78,47,400,174,2019,1977,Aggelos K Katsaggelos,"Joseph Cummings Professor of Electrical Engineering and Computer Science,  Northwestern University None","Multimedia signal processing and communications,image processing,video processing,machine learning,computational photography",1088
27451,20387,Verified email at informatik.uni-freiburg.de,46,36,120,71,2019,1979,Martin Riedmiller,"Professor of Computer Science,  Albert-Ludwigs-Universitaet Freiburg None","Artificial Intelligence,Machine Learning,Robotics",236
5295,4520,Verified email at bdxconsult.com,14,12,15,14,2019,2006,Yupeng Wang,"Bioinformatics & Data Scientist, BDX Research & Consulting Bioinformatics None","Bioinformatics,Personalized Medicine,Data Science,Machine Learning",32
5242,5151,Verified email at takeda.com,17,16,20,20,2018,2010,Emily HM Wong,"Staff Scientist - Bioinformatics, Takeda California, Inc. Human genetics None","Human genetics,bioinformatics",26
5189,5011,Verified email at clinical-microbiomics.com - ,18,18,20,19,2018,2010,Jens Roat Kultima,Director of Bioinformatics at Clinical Microbiomics Homepage None,"Bioinformatics,Metagenomics",30
5178,2468,Verified email at york.ac.uk - ,27,22,30,24,2019,2001,Peter D Ashton,"Head of Genomics and Bioinformatics Labs, The  University of York None",Genomics and Computational Biology,56
5164,5051,Verified email at mskcc.org,31,30,58,58,2019,2009,Ahmet Zehir,"Diractor of Clinical Bioinformatics,  Memorial Sloan Kettering Cancer Center None","Computational Biology,Next-Generation Sequencing,Data Science",233
5142,3736,Verified email at qmul.ac.uk - ,35,31,57,53,2019,2001,claude chelala,"Professor of Bioinformatics, Barts Cancer Institute,  QMUL None",,172
5112,2985,Verified email at ucsc.edu,19,17,26,19,2019,1995,Andreas Rechtsteiner,"Associate Staff Scientist, Bioinformatics, MCD Biology,  UCSC None","Bioinformatics,Computational Biology,Systems Biology,Genomics,Molecular and Developmental Biology",56
5067,2934,Verified email at cradlegenomics.com,18,16,21,17,2019,1995,Han-Yu Chuang,"Head of Bioinformatics, Data Science, and Software at Cradle Genomics Oncology None","Oncology,Prenatal Care,Genetics,Systems biology,Sequencing",53
5080,2791,Verified email at st-andrews.ac.uk,24,21,31,29,2019,1965,Carolin Kosiol,"Lecturer in Bioinformatics,  University of St Andrews None","Evolution,Natural Selection,Probablistic Modelling",51
4884,2782,Verified email at congenica.com,19,18,23,20,2018,1708,Tim F. Rayner,"Bioinformatic Analyst, Congenica Bioinformatics None","Bioinformatics,Evolutionary Genomics,Immunology,Data Disclosure Policies",43
4879,2915,Verified email at ntnu.no - ,35,28,60,52,2019,2000,Pål Sætrom,"Professor of Bioinformatics,  Norwegian University of Science and Technology None","MicroRNAs,RNA interference,Non-coding RNAs,Epigenetics,Machine Learning",140
4855,1964,Verified email at facom.ufms.br - ,23,21,32,25,2019,1993,Nalvo F Almeida Jr,"Professor of Bioinformatics,  Federal University of Mato Grosso do Sul , Brazil","Bioinformatics,Computer Science",109
4858,2702,No verified email,35,25,134,85,2020,1960,Riaz mahmood,"Professor of Bioinformatics, Kuvempu University None None",,531
4845,4314,Verified email at sanger.ac.uk - ,26,21,34,30,2019,2005,Jacqueline A. Keane,Independent Bioinformatics and Genomics Consultant Homepage None,"Bioinformatics,Genomics,Software Engineering,Microbial",53
27092,6294,Verified email at cs.rutgers.edu - ,70,35,157,79,2019,1970,Badri Nath,"Professor of Computer Science,  Rutgers University None","Socio-computing networks,Wireless,mobile computing",336
26983,23373,Verified email at princeton.edu - ,48,43,93,82,2019,2003,Ben Raphael,"Professor of Computer Science,  Princeton University None","Computational Biology,Genomics,Bioinformatics,Cancer",180
26866,7541,Verified email at Stanford.edu,89,46,217,116,2019,1954,John C Mitchell,"Professor of Computer Science,  Stanford University None","Computer security,programming languages,mathematical logic,education",418
26970,16664,No verified email,60,48,550,373,2019,1956,Ashok Kumar  D," Professor of Computer Science, Government Arts College, Trichy -22 Pattern Recognition And Data Mining None",Pattern Recognition And Data Mining,3075
4623,2734,Verified email at ucsd.edu,33,25,86,61,2020,1965,Anand D. Patel,"Bioinformatics and Systems Biology,  University of California San Diego None","proteomics,genomics,bioinformatics,structural variations",421
24814,8948,Verified email at cs.ucsb.edu - ,79,45,328,157,2020,1946,Divyakant Agrawal,"Professor of Computer Science,  UCSB None","Big Data & Cloud Computing,Databases,Distributed Systems,Data Security & Privacy",897
3575,2407,Verified email at gene.com,18,18,21,20,2019,2007,Leonard Goldstein,Scientist (Bioinformatics) at  Genentech None,,29
3554,2153,Verified email at emory.edu,33,26,63,48,2019,1998,Tianwei Yu,"Associate Professor of Biostatistics and Bioinformatics,  Emory University None","Bioinformatics,Metabolomics,Systems Biology",110
18791,9128,Verified email at cs.rwth-aachen.de - ,64,41,176,111,2019,1989,Joost-Pieter Katoen,"Distinguished Professor of Computer Science,  RWTH Aachen University  and University of Twente","model checking,concurrency theory,probabilistic computation,probabilistic programming,program verification",349
18639,3867,Verified email at weizmann.ac.il - ,52,28,119,53,2019,1975,Ehud Shapiro,"Professor, Department of Computer Science and Applied Math,  Weizmann Institute of Science None","Computer Science,Biology",252
26589,12695,Verified email at cs.yale.edu - ,61,47,409,260,2019,1948,Y. Richard Yang,Professor of Computer Science at  Yale University None,"Computer Networks,Software Defined Networking,Networked Systems",3084
5009,1552,Verified email at duke.edu,22,18,23,20,2019,2001,Erich Huang,"Assistant Professor of Translational Bioinformatics,  Duke University None","Informatics,Bioinformatics,Applied Machine Learning,Software Development",46
5039,3412,Verified email at buffalo.edu - ,34,29,69,59,2019,2003,Yijun Sun,"Associate Professor of Bioinformatics,  State University of New York at Buffalo None","Machine Learning,Bioinformatics,Computational Biology,Cancer Informatics,Metagenomics",128
5053,2432,Verified email at imm.cnrs.fr,31,24,45,39,2018,1982,Emmanuel Talla,Associate-Professor in Bioinformatics Comparative genome analysis None,"Comparative genome analysis,Evolution",100
5055,3298,Verified email at genzentrum.lmu.de,12,12,12,12,2012,2005,Andreas Biegert,"PhD  Bioinformatics, Gene Center,  LMU Munich None","Computational biology,next-generation sequencing,personalized medicine,transcriptomics,machine learning",41
5060,2774,No verified email,40,27,106,78,2019,1993,Yury Khudyakov,Molecular epidemiology and bioinformatics Molecular epidemiology None,"Molecular epidemiology,evolution,hepatitis",281
27110,9768,Verified email at cs.technion.ac.il - ,72,46,200,142,2019,1983,Ron Kimmel,"Professor of Computer Science,  Technion , Israel ","Image processing,computer vision,shape analysis,medical imaging,metric geometry",471
27112,9879,Verified email at usc.edu - ,82,48,434,260,2019,1988,Massoud Pedram,"Charles Lee Powell Professor of Electrical Engineering & Computer Science, Univ of Southern Homepage None","Energy Efficient Electronics,Power-aware computing,Energy Harvesting and Storage Systems,Computer Aided Design of VLSI Circui",970
27170,12309,Verified email at uwe.ac.uk - ,75,47,581,334,21,1772,Melvyn Smith,Professor of Machine Vision Homepage None,Computer vision,3045
27214,11370,Verified email at cs.washington.edu,54,44,78,74,2019,1986,Brian Curless,"Professor of Computer Science & Engineering,  University of Washington None","Computer Graphics,Computer Vision,Human-Computer Interaction",117
27171,17612,Verified email at iiu.edu.pk,68,53,694,494,2019,1848,Asma Hussain,"Student of Computer Science,  International Islamic University Islamabad None",Computer Science,3080
27225,12412,Verified email at cs.uregina.ca - ,85,54,286,185,2020,1987,"Yiyu Yao (Y.Y. Yao, 姚一豫)","Professor of Computer Science,  University of Regina None","Three-way decisions,Rough sets,Granular computing,Information retrieval,Web intelligence",468
27220,10831,Verified email at ibspan.waw.pl,72,45,331,166,2020,1976,Janusz Kacprzyk,"Professor of Computer Science,  Systems Research Institute , Polish Academy of Sciences","artificial intelligence,computational intelligence,decision making,control and robotics,systems modeling",1067
27264,10357,Verified email at cs.huji.ac.il - ,71,47,142,109,2019,1954,Noam Nisan,"Professor of Computer Science,  Hebrew University of Jerusalem None","Algorithmic Game Theory,Game Theory,Complexity,Mechanism Design,Auction Theory",278
27366,10791,Verified email at wustl.edu - ,67,26,141,53,2019,1894,Jonathan Turner,"Senior Professor of Computer Science,  Washington University in St. Louis None","Networking,algorithms,switching systems,routers,data communications",328
27443,5123,Verified email at cc.gatech.edu,58,26,154,55,2019,1975,Shamkant B Navathe,"Professor of Computer Science,  Georgia Institute of Technology None",Database Systems,335
5099,3865,Verified email at unil.ch,14,14,16,16,2017,2010,Diana Marek,Vital-IT and Training groups - SIB Swiss Institute of Bioinformatics Human Genomics None,"Human Genomics,Statistical Genetics,Training,Outreach,Communication",25
7314,4366,Verified email at uni-koeln.de - ,42,34,87,72,2019,1983,Michael Nothnagel,"Professor of Statistical Genetics / Bioinformatics,  University of Cologne None","Statistical Genetics,Genetic Epidemiology,Forensic Statistics",213
27480,9241,Verified email at uchicago.edu - ,64,52,136,111,2019,1998,Ben Y. Zhao,"Neubauer Professor of Computer Science,  University of Chicago None","Security,Adversarial Machine Learning,Mobile Computing,HCI,Online Social Networks",235
51069,31108,Verified email at ugent.be,79,62,225,194,2019,1997,Jo Vandesompele,professor in functional cancer genomics and applied bioinformatics cancer None,"cancer,non-coding RNA,qPCR,liquid biopsy",595
51974,25775,Verified email at bioinf.uni-leipzig.de - ,101,69,447,296,50,1970,Peter F Stadler,"Professor of Bioinformatics,  Univ. Leipzig None","Bioinformatics,Discrete Mathematics,Complex Systems",1013
55014,14918,Verified email at ist.hokudai.ac.jp,74,38,543,194,2019,1925,Hidemi Watanabe,"Professor of Bioinformatics,  Hokkaido University None",Comparative Genomics,3089
98438,39250,Verified email at igmm.ed.ac.uk - ,117,82,264,227,2019,1942,Chris Ponting,"Chair of Medical Bioinformatics,  University of Edinburgh None","Computational Genomics,Disease Genomics,ncRNAs",434
101710,66464,Verified email at csust.edu.cn,128,103,1155,876,2019,1984,Zhang Jianming,"School of Computer and Communication Engineering, Changsha University of Science and Technology Pervasive Computing None","Pervasive Computing,Wireless Multimedia Sensor Networks,Machine Learning,Image and Signal Processing",3407
122097,27727,Verified email at cornell.edu - ,128,73,348,219,2019,1979,Deborah Estrin,"Professor of Computer Science,  Cornell Tech , Cornell University",mobile,831
114560,52267,Verified email at cs.uic.edu - ,157,99,1063,770,2019,1958,Philip S. Yu,"Professor of Computer Science,  University of Illinons at Chicago None","Data mining,Database,Privacy",2046
126533,21564,Verified email at stanford.edu,112,54,312,135,2019,1965,Jeffrey Ullman," Professor of Computer Science,  Stanford University None","Database Systems,Data Mining",620
148705,55217,Verified email at icsi.berkeley.edu,155,94,392,256,2019,1978,Scott Shenker,"Professor of Computer Science,  UC Berkeley None",,665
161947,29942,Verified email at cs.utexas.edu - ,76,39,211,85,85,1906,William H. Press,"Professor of Computer Science and Integrative Biology,  UT Austin None","Computational Biology,Algorithms,Astrophysics",554
162934,86923,Verified email at stanford.edu - ,113,77,376,261,2019,1977,Stephen Boyd,"Professor of Electrical Engineering, Computer Science, and Management Science,  Stanford None","Optimization,Control,Signal Processing,Artificial Intelligence,Finance",604
178056,80329,Verified email at cs.uiuc.edu - ,172,115,800,643,2019,1892,Jiawei Han,"Abel Bliss Professor of Computer Science,  University of Illinois None","data mining,database systems,data warehousing,information networks",1472
219635,170359,Verified email at mail.lhu.edu.tw - ,195,171,1454,1294,2019,1961,Yen-Da Chen (陳彥達),Department of Computer Information and Network Engineering Lunghwa University of Science and Homepage None,,4004
1,1,Verified email at yandex-team.ru,1,1,0,0,2019,2017,Aleksei Ustimenko,Researcher at Yandex. Bringing the new Era of Stochastic Optimization in Information Retrieval Information Retrieval None,"Information Retrieval,Learning to Rank,Stochastic Optimization,Algebraic Geometry,Tensor Decompositions",3
2,2,Verified email at shirazu.ac.ir,1,1,0,0,2017,2014,Atefeh Kalantari,PhD Candidate in In Knowledge & Information Science (Information Retrieval) in  Shiraz University None,"Information Retrieval,Recommender Systems,Natural Language processing,Keyphrase Extraction,Persian Language",3
7,7,Verified email at rmit.edu.au - ,1,1,0,0,2019,2017,Binsheng Liu,"PhD Student in Information Retrieval,  RMIT University None","Information Retrieval,Neural Networks,File Systems",4
245606,64855,Verified email at research.att.com - ,133,79,624,334,5,1791,David S. Johnson,"Visiting Professor, Columbia University Computer Science Department Homepage None","Algorithms,computer science,optimization,traveling salesman problem,bin packing",3025
11,8,Verified email at uin-suska.ac.id,2,2,0,0,2017,2002,Surya Agustian,"Reasearcher on Information Retrieval and Image Processing, Computer Science University of Indonesia Text mining None","Text mining,document clustering,plagiarism detection,image processing,computer networks",14
58,56,Verified email at u.nus.edu,4,4,3,2,2019,2015,Liangming Pan,"Web Information Retrieval / NLP Group (WING),  National University of Singapore None","Knowledge Graph,Data Mining,NLP",10
182,165,Verified email at iums.ac.ir,8,7,6,6,2019,2007,Shahram Sedghi,"Associate Professor, PhD in Information Retrieval,  Iran University of Medical Sciences None","human information behaviour,information retrieval evaluation,Health Literacy,medical librarianship,information interaction",61
255,175,Verified email at uva.nl - ,9,7,8,6,2015,2006,Floor Sietsma,"Postdoc Information Retrieval,  University of Amsterdam None","information retrieval,artificial intelligence,machine learning,computer science,logic",56
444,266,Verified email at hse.ru - ,9,9,8,8,2019,1997,Maria Poptsova,"Associate Professor, Faculty of Computer Science, Big Data and Information Retrieval School Homepage None","bioinformatics,machine learning,genomics,genetics",31
678,560,Verified email at udc.es - ,14,13,26,20,2019,2007,Javier Parapar,Information Retrieval Lab - CITIC -  University of A Coruña None,"Information Retrieval,Text Mining,Recommender Systems,Document Engineering",77
747,385,Verified email at idi.ntnu.no,13,10,19,10,2019,1998,Trond Aalberg,"Professor in Interactive Information Retrieval, OsloMet Oslo Metropolitan University Information management None","Information management,digital libraries,metadata,semantic web",95
862,406,Verified email at udc.es,16,11,31,16,2019,1989,Alvaro Barreiro,Information Retrieval Lab -  University of A Coruña None,"Information Retrieval,Recommender Systems",115
1026,419,Verified email at ibi.hu-berlin.de,17,10,31,13,2019,1998,Vivien Petras,"Professor of Information Retrieval,  Humboldt University Berlin None","Information Organization,Information Retrieval",136
1833,1000,Verified email at hum.aau.dk - ,25,16,56,28,2019,1999,Birger Larsen,"Professor in Information Analysis and Information Retrieval,  Aalborg University Copenhagen  (Denmark)","Information Retrieval,Digital Libraries,Informetrics,Bibliometrics",208
1854,1359,Verified email at usc.edu - ,21,15,41,24,2019,2001,Chris Mattmann,"Director, Information Retrieval and Data Science (IRDS) Group and Adjunct Associate Professor Homepage None","Software Architecture,Data Intensive Systems,Search Engines,Data Science,Big Data",256
2320,1104,Verified email at haw-hamburg.de - ,27,20,54,39,2019,1999,Dirk Lewandowski,"Professor of Information Research and Information Retrieval,  Hamburg University of Applied Sciences None","Search engines,Web search,information behavior,information retrieval,information studies",128
4594,1619,Verified email at strath.ac.uk,33,22,82,42,2019,1995,Ian Ruthven,"Professor of Information Seeking and Retrieval,  University of Strathclyde None","information seeking,information behaviour,information retrieval",209
5887,5527,Verified email at tees.ac.uk,38,37,126,121,2020,2002,Victor Chang (Industry 4.0/5.0- Cloud/Big Data/IoT/security/AI/IS/IM Expert/Winner),"Professor of Data Science and Information Systems,  Teesside University None","Industry 4.0,Cloud Computing,Data Science,Internet of Things (IoT),information systems / management",320
459,456,Verified email at sribd.cn - ,10,10,10,10,2019,2013,Guangxu ZHU,Shenzhen Research Institute of Big Data Homepage None,"Edge AI and machine learning,Grassmannian signal processing,5G technologies",27
247,143,Verified email at dzne.de,10,7,10,6,2019,1999,Maksims Fiosins,"Researcher in (Big) Data Analyse and Bioinformatics,  German Center for Neurodegenerative Diseases None","Big Data,Advanced Analytics,Statistics,Bioinformatics,Datawarehouse",44
128,127,Verified email at atos.net - ,7,7,6,6,2017,2013,Sabbir Hasan,"R&D Engineer, Bull (Cloud, Big data, HPC) Homepage None","Cloud Computing,Microservices,Green Computing,Machine Learning,HPC scheduler",14
64,64,Verified email at cqu.edu.cn,3,3,3,3,2019,2012,Xingpeng Zhang,"School of Big Data and Software Engineering,  Chongqing University None","Deep Learning,Chaos",12
16,5,Verified email at datamatics.com - ,2,2,0,0,2015,2011,Dr. Subhra Jyoti Mandal,Big Data Analyst & Researcher Homepage None,"Big Data ecosystem,Text Mining,Machine Learning,Statistical Modeling,Non linear Optics",11
1,1,Verified email at unisa.it - ,1,1,0,0,2018,2014,Nicola Mastrandrea,"PhD Student in Big Data Magement - Department of Management and Innovation System,  University of Salerno , Fisciano (SA), Italy","Operations Management,Supply Chain Management",3
1,1,Verified email at uji.es - ,1,1,0,0,2018,2016,Indira Lanza Cruz,"PhD student in computer science. Researcher in business intelligence, data analytics and big data Homepage None","Intelligent Systems,big data,business intelligence,data analytics",3
1,1,Verified email at sfu.ca,1,1,0,0,2017,2017,Shahram Akbarinasaji,"M.Sc in Computing Science, Professional Master's Program in Big Data Augmented Reality None","Augmented Reality,Context-Awareness,Operation and Maintenance,Ontology,Adaptive User Interface",1
1,1,Verified email at rc.bau.edu.tr,1,1,0,0,2017,2015,Fatma Deniz Yalçın,Bahcesehir University/ İstanbul Big Data Eğitim ve Araştırma Merkezi Uzaktan Eğitim None,"Uzaktan Eğitim,Değişim Yönetimi,Teknoloji ile Kültür Değişimi,Büyük Veri",2
1,1,Verified email at uji.es - ,1,1,0,0,2018,2007,Indira Lanza Cruz,"PhD student in computer science. Researcher in business intelligence, data analytics and big data Homepage None","Artificial Intelligence,Big Data,informatic,computer",9
1,1,Verified email at informatica.com,1,1,0,0,2014,2014,Keshav Vadrevu,"Big Data Lead Specialist, Informatica Big Data None","Big Data,Data Integration,SOA,Architecture",1
2,2,Verified email at isc.tuc.gr - ,1,1,0,0,2019,2019,Vasileios S. Dimakopoulos,Electrical & Computer Engineer - Big Data Engineer at CERN Homepage None,"Biomedical Signal Processing,Machine Learning and Network Science,Presurgical Epilepsy Diagnosis,EEG & MEG Source Localizatio",2
2,2,Verified email at ut.ee,1,1,0,0,2017,2017,Gamal Elkomy,"Big Data Research Fellow,  University of Tartu None","Machine Learning,Big Data,Stream Processing,Deep Learning",1
2,2,Verified email at ut.ee - ,1,1,0,0,2017,2017,Hassan Eldeeb,"Big data Junior Research Fellow,  University of Tartu  and Tanta University","Artificial Intelligence,Machine Learning,Automated Algorithm Design,Combinatorial Optimization",1
4,4,Verified email at online.liverpool.ac.uk - ,1,1,0,0,2016,2012,Mohammed Kemal,"Big Data Analytics | ServiceNow Application Developer, Deloitte Consulting Homepage None","big data analytics,servicenow,human capitol,hr",2
4,4,No verified email - ,1,1,0,0,2017,2012,Omesh Kumar,"Big Data Professional at VCubeC, connect at- omesh001@gmail.com Homepage None","Big data Engineering and Analytics,SMAC Technologies",8
5,5,Verified email at cis.asu.edu.eg - ,1,1,0,0,2017,2015,Hassan ElMadany,SAP B1 Consultant and a Researcher in the field of Big Data and Machine Learning. Homepage None,"Big data,Natural Language Processing (NLP),Summarization,Deep Leaning,Business Intelligence",5
6,6,Verified email at fatecpompeia.edu.br,1,1,0,0,2016,2016,Allan Lincoln Rodrigues Siriani,"Professor de Introdução a BigData, Faculdade de Tecnologia do Estado de São Paulo Shunji Nishimura BigData None",BigData,2
9,9,Verified email at usc.edu - ,1,1,0,0,2012,2012,Disha Punjabi,Big Data Intern at Roku Homepage None,"Machine Learning,Data Science,Algorithms,Computer Vision",1
11,1,Verified email at allanonline.co.uk - ,1,1,1,0,2000,2000,Stuart Allan,Trent University - Lecturer on Online MBA for Big Data and Data Analytics Homepage None,software robotic process automation,1
11,11,Verified email at fe.up.pt - ,2,2,0,0,2018,2015,João Pedro dos Santos Ribeiro Dias,"Big Data Engineer, Marionete.co.uk Homepage None","Distributed Systems,Computer Networks,Blockchain",5
12,12,Verified email at knights.ucf.edu - ,2,2,0,0,2019,2015,Md Jibanul Haque Jiban,"PhD Candidate in Big Data Analytics,  UCF None","Statistical Machine Learning,Medical Image Computing,Biostatistics",6
14,14,Verified email at campus.tu-berlin.de,1,1,1,1,2017,2017,Sofia Yfantidou,"Marie Skłodowska-Curie ITN Fellow, MSc Big Data Management and Analytics Machine Learning None","Machine Learning,User Engagement,Social Media Analytics,Data Science,Big Data Analysis",1
14,14,Verified email at cs.toronto.edu,2,2,0,0,2017,2012,Zahid Abul-Basher,"Big Data Scientist,  University of Toronto None","Database,Big Data,Graph,Machine Learning",7
15,15,Verified email at unito.it - ,2,2,0,0,2018,2014,Paolo Racca,"Despina Big Data Lab,  University of Turin None","network analysis,complexity economics,climate science",4
15,15,Verified email at informatik.uni-halle.de - ,2,2,0,0,2018,2017,Vaibhav Kasturia,"Big Data Analytics,  Martin Luther University Halle-Wittenberg None","Information Retrieval,Web Science,Data Mining,Machine Learning,NLP",4
15,15,Verified email at pusan.ac.kr - ,1,1,1,1,2018,2015,Yoga Yustiawan,"Big Data Researcher/Scientist,  Pusan National University None","Social Network Analysis,Databases,Big Data Analysis,Deep Learning",2
15,11,Verified email at liverpool.ac.uk - ,3,3,0,0,2019,2010,Tim Santos,"Research Institute of Big Data Analytics (RIBDA), Xi'an Jiaotong - Liverpool University Homepage None","Natural Language Processing,Computer Vision,Data Science,Speech Recognition,Artificial Intelligence",8
16,15,Verified email at student.unsw.edu.au - ,2,2,0,0,2018,2011,Mei Lin Lee,"PhD candidate, Centre for Big Data Research in Health, UNSW Sydney Homepage None","Epidemiology,Tobacco addiction,Public health",5
16,12,Verified email at unal.edu.co,3,2,0,0,2011,2007,Crhistian Cardona,Big Data Architect | Data Scientist Machine Learning None,"Machine Learning,Data mining,Software Architecture",4
16,16,Verified email at ulb.be,2,2,0,0,2019,2014,Carlos E. Muñiz Cuza,Master Student Big Data Management and Analytics Artificial intelligence None,"Artificial intelligence,Sentiment Analysis,Data Management",8
17,17,Verified email at kaznu.kz - ,3,3,0,0,2018,2011,Bolatzhan Kumalakov,"Dept. of AI and Big Data, al-Farabi Kazakh National University Homepage None","software engineering,high-performance computing,multi-agent systems,business information systems",13
18,18,Verified email at minia.edu.eg - ,3,3,0,0,2019,2017,Ibrahim Abdel Moniem,"PhD in Big data Visualizations, University of Queensland, Minia University Homepage None","Big data Visualizations,Visual Analytics,Blockchain Technology",9
18,18,Verified email at umbc.edu,3,3,0,0,2016,2012,IBRAHIM TOURE,"Predictive Systems, Machine Learning, Big Data Analytics Predictive Systems None","Predictive Systems,Machine Learning,Big Data",4
18,18,Verified email at cuhk.edu.cn - ,2,2,1,1,2019,2016,Wenjie Huang,"Shenzhen Research Institute of Big Data/ The Chinese University of Hong Kong, Shenzhen/ HEC Montréal Homepage None","Operations Research,Optimization,Reinforcement Learning,Risk Analytics",10
23,17,Verified email at unitar.my,2,2,1,1,2018,2009,Dr Sagaya Amalathas,"Associate Professor of Big Data Analytics, UNITAR International University Big Data Analytics None","Big Data Analytics,Intelligent Systems,Artificial Intelligence",12
24,23,Verified email at slb.com - ,3,3,1,1,2017,2011,Tanmay Deshpande,"Enterprise Architect - Big Data & Cloud,  Schlumberger None","Machine Learning,Big Data,Distributed Computing",8
27,8,Verified email at asclme.org,1,1,1,0,2009,2000,Lucy Scott,"Data and Science Coordinator, Agulhas and Somali Current Large Marine Ecosystems (ASCLME) Project Marine science None","Marine science,Large Marine Ecosystems,GIS,fish",8
28,28,Verified email at szu.edu.cn,3,3,0,0,2019,2014,Muhammed J. A. Patwary,"Big Data Institute, College of Computer Science and Software Engineering,  Shenzhen University , China","Machine Learning,Semi-supervised learning,Fuzzy reasoning,Neuro-fuzzy systems etc.",11
32,29,Verified email at hse.ru - ,4,4,0,0,2019,2013,Ekaterina Lobacheva, / Faculty of Computer Science / Big Data and National Research University Higher School of Economics None,"machine learning,deep learning,NLP,bayesian methods",20
36,30,Verified email at uc3m.es,4,3,0,0,2019,2011,Jenny Alexandra Cifuentes,Postdoctoral Fellow - UC3M Santander Big Data Institute Reconocimiento de Patrones None,"Reconocimiento de Patrones,Tratamiento de Señales,Aprendizaje de Máquina",18
39,34,Verified email at ba24.ir - ,4,3,2,1,2014,2010,Mina Sohrabi,Big Data Scientist & Analyst at Ayandeh Bank Homepage None,"Machine Learning,Association rule mining,Sequence Classification,Bioinformatics,Big Data (Hadoop & Spark)",4
40,25,Verified email at utm.my,2,2,1,1,2019,2010,wong yee leng,"Research Scholar, UTM Big Data Centre UTM Skudai Johor Pattern Recognition None","Pattern Recognition,Biometric Systems,Artificial Intelligence,Machine learning",6
41,34,No verified email,3,3,2,1,2012,2010,Mutaz Khazaaleh,Computer Sceince - Bioinformatics Big Data Al-Balqa Applied University None None,,6
41,40,No verified email,3,3,2,2,2015,2013,"Ana Bildea, PhD","R&D Big Data, Orange,  Sophia Antipolis, France Big Data None","Big Data,Machine Learning,Deep Learning,IOT",5
44,44,Verified email at bigdata.uni-saarland.de - ,5,5,1,1,2019,2016,Ankur Sharma,PhD Student at  Saarland University None,"Distributed and In-memory Databases,Permissioned-blockchain Systems",5
45,45,Verified email at iscpif.fr - ,3,3,2,2,2019,2013,Maziyar PANAHI,Big Data engineer - CNRS Homepage None,"Big Data,Twitter,Machine Learning,Text Mining,NLP",9
46,14,Verified email at fontys.nl,5,2,1,0,2016,1988,Gerard Schouten,"Lector (professor) Big Data, Fontys Hogeschool Big Data None","Big Data,Machine Learning,Kunstmatige Intelligentie",18
52,51,Verified email at ntu.edu.sg - ,4,4,2,2,2017,2008,ceyda sanlı,Luwianoide | Midwest Big Data Hub Homepage None,"human-computer interaction,cognition and emotions,computational linguistic,experimental physics",21
53,40,Verified email at us.es,4,4,1,0,2017,2002,Myriam González-Limón,. Big Data and Business Intelligence in Social Media Group. Profesora Titular Universidad de Sevilla None,"Economía,Turismo,Big Data,Estudios de Género,Economía de la Cultura",58
53,29,No verified email,3,2,2,2,2010,2009,Aleksandar Kovacevic,Senior IT Berater Big Data/IoT None None,,6
53,52,Verified email at fa-hists.edu.eg,4,4,1,1,2019,2013,Youssef M.Essa,"Big Data Engineer, Quandoo, Germany Bigdata None","Bigdata,Distributed System,Cloud Computing",10
