citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
630,198,Verified email at untref.edu.ar,11,6,14,5,2019,1996,Alejandro Oliveros,"Professor Software Engineering, Universidad de Tres de Febrero Software Engineering None","Software Engineering,Requirements Engineering,Computer Engineering",93
637,630,Verified email at tongji.edu.cn - ,9,9,8,8,2019,2011,Ying Shen,"Associate Professor of Software Engineering School,  Tongji University None",Bioinformatics,29
639,389,Verified email at acm.org,11,9,14,9,2019,1963,Tetsuo Yokoyama,"Department of Software Engineering, Nanzan University Computer Science None",Computer Science,84
647,77,Verified email at tue.nl,5,5,3,2,2019,1989,Dan Zhang,"Software Engineering & Technology group (SET), at the  Eindhoven University of Technology None","model transformations,concurrent programming,formal verification",12
642,392,Verified email at unicauca.edu.co - ,13,10,16,10,2019,2003,Julio Ariel Hurtado Alegría,Senior Lecturer in Software Engineering at  Universida del Cauca None,"Software Engineering,Software Process Engineering,Model Driven Engineering",101
650,483,No verified email - ,11,11,11,11,2019,2002,Xiao Qu,"Software Engineering Researcher, ABB Coporate Research Homepage None","software testing,software engineering,data analytics,data visualization",23
650,601,Verified email at firat.edu.tr - ,12,12,12,12,2019,2006,Fatih Özkaynak,Associate Professor in Software Engineering at  Fırat University None,"Cryptography,Random Number Generators,Secure communications,Chaotic Systems,Symmetric Cryptography",51
650,373,Verified email at microsoft.com - ,11,9,12,7,2015,2003,Sriram Srinivasan,"Principal Software Engineering Manager,  Microsoft None","Speech processing,speech enhancement,statistical signal processing,beamforming,wireless sensor networks",54
651,650,Verified email at diu.edu.bd - ,15,15,22,22,2019,2015,Sayed Asaduzzaman,"Lecturer, Department of Software Engineering,  Daffodil International University None","Data Mining,Bioinformatics,Photonics",90
658,247,Verified email at mcmaster.ca - ,12,9,17,6,2018,1991,Ridha Khedri,"Professor of Software Engineering,  McMaster University None","Algebraic techniques for Software Engineering,Software Requirements,Information Security,Software Product Families",76
663,663,Verified email at student.bth.se - ,6,6,6,6,2016,2012,Carmine Giardino,Researcher in Software engineering Homepage None,software engineering,11
665,451,Verified email at humanservices.gov.au,8,8,8,7,2012,2008,Emam Hossain,Senior Software Engineering Practitioner/ Researcher Agile Software Development Method None,"Agile Software Development Method,Enterprise Architecture,Software Project Management,Software Process Improvement,Software",11
671,610,Verified email at mdh.se,13,12,18,17,2019,2005,Barbara Gallina,"Associate Professor of Dependable Software Engineering,  Mälardalen University  (MDH)","Modelling,analysis,certification of cyber physical systems,systematic reuse of certification artefacts,compliance management",132
674,595,Verified email at uwa.edu.au - ,14,13,16,16,2016,2010,Jin Wang,"Research Associate of Computer Science and Software Engineering, The  University of Western Australia None","data mining,time series mining",26
691,196,Verified email at butler.edu - ,14,7,22,4,2019,1989,Jonathan Sorenson,"Professor of Computer Science and Software Engineering,  Butler University None","Algorithms,Number Theory",52
676,536,No verified email,7,7,2,2,2019,1968,Faizan Gauhar,"Student of Software Engineering, Comsats university. natural language processing None","natural language processing,machine learning,data science,computational linguistics",334
693,664,Verified email at salford.ac.uk - ,15,15,23,21,2019,2003,Tarek Gaber,"Lecturer in Computer Science and Software Engineering,  University of Salford , UK","Machine Learning,Biometric identification,Information Security,Software Engineering,Internet of Things",71
694,445,Verified email at cis.asu.edu.eg,14,10,19,10,2019,2002,Nagwa Badr,Professor of Software Engineering None None,,129
698,97,Verified email at kompanek.org,7,4,7,4,2010,1992,Andrew Kompanek,"Senior Member of the Technical Staff, Software Engineering Institute Software Engineering None","Software Engineering,Network Security",14
698,506,Verified email at sce.ac.il - ,10,9,10,8,2020,2003,Marina Litvak,"Sami Shamoon College of Engineering, Software Engineering dept. Homepage None","Text Mining,Computational Linguistics,NLP,Summarization,Information Retrieval",57
701,652,Verified email at se-rwth.de - ,13,13,22,20,2019,2010,Andreas Wortmann,"Software Engineering, RWTH Aachen University Homepage None","Software Engineering,Software Architectures,MBSE,MDE,Service Robotics",95
704,407,Verified email at uni.lu - ,14,13,17,16,2015,2007,Tejeddine Mouelhi,researcher in Software Engineering Homepage None,"Software Security,Web application security,Software Testing,Model-Driven Engineering for Security",44
707,619,Verified email at ecs.vuw.ac.nz - ,13,12,17,14,2019,2006,Karsten Lundqvist,"Senior Lecturer of Software Engineering,  Victoria University of Wellington , New Zealand","eLearning,Artificial Intelligence in eLearning,Socio-technical issues,gamification,MOOC",68
716,94,Verified email at cs.vu.nl,15,6,19,3,2013,1994,Rene Krikhaar,"Associate Professor Software Engineering,  VU University Amsterdam None","Software Engineering,Configuration Management,Software Architecture,Collaborative Software Production",55
720,173,No verified email,10,6,11,5,2013,1993,Phanendra Garimella,"SVP of Engineering, Aurea Software None None",,19
726,478,Verified email at aalto.fi,13,9,17,7,2019,1999,Miika Komu,", Department of Computer Science and Engineering, Data Communications Software Group Aalto University None","networking,cloud,IoT,applied security",76
735,539,Verified email at ump.edu.my - ,14,11,21,15,2019,2007,Md. Arafatur Rahman,"Assistant Professor, Faculty of Computer Systems & Software Engineering,  University Malaysia Pahang None","Wireless Communication,Cognitive Radio,Internet of Things,5G",85
739,353,Verified email at mbari.org - ,15,9,19,9,2019,1978,Duane R Edgington,"Software Engineering Group Lead,  Monterey Bay Aquarium Research Institute  (MBARI)","Ocean,Computer Vision,Machine Learning,Sensor Network,Environment",68
739,549,Verified email at ieee.org - ,14,12,21,15,2018,1998,Dr. Rafa E. Al-Qutaish,"Associate Professor in Software Engineering & Academic Advisor, ADP, UAE Homepage None",Software Engineering,64
741,412,Verified email at auburn.edu - ,16,13,28,15,2019,1994,Daniel R. Tauritz,"Associate Professor, Department of Computer Science and Software Engineering,  Auburn University None","Artificial Intelligence,Cyber Security,Evolutionary Computation,Hyper-heuristics,Automated Design of Algorithms",125
745,645,Verified email at su.edu.krd,17,15,19,19,2019,2010,Kayhan Zrar Ghafoor,"Department of Software Engineering, College of Engineering,  Salahaddin University-Erbil None","Vehicle-to-everything (V2X),Internet of Things,Cybersecurity,Smart City",73
746,576,Verified email at futa.edu.ng - ,13,12,26,17,2019,1984,Iwasokun Gabriel Babatunde,"Senior Lecturer, Department of Software Engineering,  Federal University of Technology, Akure None","Biometric security,Image Processing,Internet Security",182
748,451,Verified email at unex.es - ,16,12,25,15,2019,2000,Cristina Vicente-Chicote,"Quercus Software Engineering Group,  Universidad de Extremadura  (UEx), Spain","Model-Driven Engineering,Component-Based Software Development,Models@Runtime,(Self-)Adaptive Systems,Robotics",99
749,644,Verified email at bth.se,5,5,5,5,2014,2009,Samireh Jalali,PhD Candidate; Software Engineering Research Lab;  Blekinge Institute of Technology None,"Software Engineering,Agile Methods,Global Software Development,Empirical Software Engineering",8
770,315,Verified email at teipir.gr,13,9,14,8,2019,1997,George N. Prezerakos,"Professor, Software Engineering, Dept. of Electronic Computer Systems,  TEI of Piraeus None","Software Engineering,Service Engineering,Telecommunications Regulation",64
772,297,Verified email at iiit.ac.in - ,12,8,16,6,2019,1995,Venkatesh Choppella,"Associate Professor of Software Engineering,  IIIT Hyderabad None","Web Technologies,Formal Methods,Free Software,Computer Science Education",96
774,455,Verified email at cqu.edu.cn - ,15,13,26,15,2017,2005,xiaohong zhang,"Professor of Software Engineering,  ChongQing University None","Computer Vision,Image Processing",55
797,794,Verified email at knights.ucf.edu - ,17,17,24,24,2019,2009,Syed Muhammad Anwar,"Associate Professor, Software Engineering, UET, Taxila Fulbright Fellow, CRCV,  UCF , Orlando Florida","Biomedical Signal processing,medical image analysis,MRI,Machine learning,Deep Learning",79
798,475,Verified email at uaeu.ac.ae,16,12,18,14,2019,2002,Salah Bouktif,"Associate Professor of software Engineering,  UAE University None","Software engineering,SW. Testing,SW. Quality Assurance,SBSE,Search Based Techniques",50
808,681,Verified email at lut.fi - ,15,15,22,21,2019,2007,Jussi Kasurinen,"Associate Professor with LUT University, Adjunct Professor of Entertainment Software Engineering Homepage None","Organizations,Software testing and quality,Software processes,Entertainment Software Engineering",84
806,177,Verified email at dhs-computertechnik.de,12,7,16,6,2019,1996,Olaf Droegehorn,"Professor for Software-Engineering, Harz University of applied Sciences Sustainability None","Sustainability,Smart Buildings,Mobile Services,Service Creation,Privacy",103
809,388,Verified email at atilim.edu.tr - ,12,9,14,8,2018,1970,Ali YAZICI,"Yazılım Mühendisliği Bölümü,  Atılım Üniversitesi  - (Software Engineering Dept., Atilim University)","Paralel Hesaplama (Parallel Comp.),Büyük Veri (Big Data),Veritabanı Sistemleri (DBMS),Sembolik Hesaplama (Symbolic Comp.)",89
810,779,Verified email at ia.ac.cn - ,16,16,19,19,2020,2009,Yuan Xie,"Full Professor, School of Computer Science and Software Engineering, East China Normal University Homepage None",computer vision and image processing,64
810,470,Verified email at jxufe.edu.cn,16,11,31,20,2019,2004,Chengying Mao,"School of Software and Communication Engineering, Jiangxi University of Finance and Economics, China Intelligent Software Engineering None","Intelligent Software Engineering,Trustworthy Service Computing",89
818,262,Verified email at oulu.fi - ,12,8,15,7,2017,1970,Jouni Similä,"Professor of Software Engineering,  University of Oulu None","Software Engineering,Information Systems",64
818,583,Verified email at just.edu.jo - ,11,10,13,11,2018,2003,Raed Shatnawi,Associate Professor in Software Engineering  Jordan University of Science and Technology None,"Software Engineering,Software Metrics,Refactoring,Data Mining,Software Maintenance",35
830,256,Verified email at cse.concordia.ca - ,16,9,33,8,2018,1994,Joey Paquet,Professor of Computer Science and Software Engineering Homepage None,"Programming Languages,Context-Aware Computing,Service-Oriented Computing,Distributed Computing,Software Engineering",72
836,386,Verified email at ihu.edu.gr - ,16,10,25,13,2019,1998,Christos Tjortjis,"Assistant Professor in Knowledge Discovery and software engineering systems, Int'l Hellenic Homepage None","Data mining,Knowledge Discovery,Decision Support,software engineering",81
834,640,Verified email at gu.se - ,18,14,35,27,2019,2008,Jan-Philipp Steghöfer,"Software Engineering Division, Chalmers University of Technology and  University of Gothenburg None","Software Engineering,Traceability,Software Engineering Education,Self-Organisation,Complex Adaptive Systems",103
846,570,Verified email at inf.uni-hannover.de - ,16,15,22,18,2019,2003,Joel Greenyer,"Assistant Professor, Software Engineering Group,  Leibniz Universität Hannover None","Model-Based Software Engineering,Scenario-Based Specification,Formal Controller Synthesis and Verification,Cyber-Physical Sys",92
856,748,Verified email at ksu.edu.sa - ,18,16,25,22,2020,2002,Ahmed Ghoneim,Assistant Prof. of Software Engineering Homepage None,"Software Engineering,SOA,Software Maintenance",72
863,545,Verified email at sce.carleton.ca - ,16,13,22,16,2019,1993,Samuel A Ajila,"Associate Professor of Software Engineering,  Carleton University None","Software Engineering,Requirement Engineering,Cloud Computing,Big Data Analytics and Database Systems",76
862,369,Verified email at erau.edu - ,16,10,30,11,2016,1896,Andrew J. Kornecki,"Professor Emeritus, Electrical, Computer, Software and System Engineering, Embry Riddle Aeronautical Homepage None","Software Safety,Real Time Systems,System Simulation,Aviation Software",148
879,470,Verified email at rose-hulman.edu - ,11,8,11,7,2018,2004,Sid Stamm,Associate Professor of Computer Science and Software Engineering Homepage None,Security and Privacy,30
882,274,Verified email at auburn.edu - ,17,10,25,11,2014,1995,Dean Hendrix,"Associate Professor of Computer Science and Software Engineering,  Auburn University None","software visualization,software engineering,computing education",63
884,865,Verified email at scut.edu.cn - ,16,16,29,29,2019,2010,Qingyao Wu,"School of Software Engineering,  South China University of Technology None","Data mining,Machine Learning",72
885,422,Verified email at ciencias.unam.mx - ,12,10,17,11,2019,1993,Hanna Oktaba,"Professor of Software Engineering,  UNAM , Mexico",Software Engineering,80
885,660,Verified email at sei.ecnu.edu.cn,12,11,13,13,2019,2009,Jian Pu,"School of Computer Science and Software Engineering,  East China Normal University None","machine learning,computer vision",28
888,728,Verified email at acm.org - ,16,14,24,20,2019,1984,Mehdi Mirakhorli,"Assistant Professor of Software Engineering, Rochester Institute of Technology Homepage None",Software Architecture - Software Traceability - Requirements Engineering,98
893,283,Verified email at bcu.ac.uk,14,11,16,12,2019,2002,Khaled Mahbub,"Senior Lecturer in Software Engineering,  Birmingham City University None","Software Engineering,SOA,Cloud Computing",48
899,762,Verified email at ias.uni-stuttgart.de - ,11,9,14,8,2019,1998,Nasser Jazdi,"Scientist for Industrial Atuomation and Software Engineering,  University of Stuttgart None","KI,IoT,Reliability",119
899,486,Verified email at mcmaster.ca - ,15,10,23,11,2019,1991,Jacques Carette,"Associate Professor of Computer Science and Software Engineering,  McMaster University None","Metaprogramming,Mechanized Mathematics,Game Design",100
901,294,Verified email at seattleu.edu,15,9,20,9,2019,1998,Roshanak Roshandel,"Associate Professor of Computer Science and Software Engineering,  Seattle University None",Software Engineering,48
902,518,Verified email at adu.ac.ae,9,7,9,6,2019,2002,Adel Khelifi,"Professor of Software Engineering,  Abu Dhabi University None",Software Engineering,60
904,343,Verified email at chalmers.se,11,9,12,9,2016,1988,Lars Pareto,"Senior Lecturer in Software Engineering,  Chalmers  | University of Gothenburg","Modeling and Architecture,Empirical Research",46
905,661,Verified email at glasgow.ac.uk,15,12,24,15,2019,2001,Tim Storer,"Senior Lecturer in Software Engineering, School of Computing Science,  University of Glasgow None","Software engineering,system engineering,security engineering",93
906,687,Verified email at uqam.ca - ,15,13,20,14,2019,2007,Sébastien Mosser,"Professeur, Software Engineering,  Université du Québec à Montréal None","Model-driven Engineering,Domain-specific language,Software composition,Distributed Systems",85
921,406,Verified email at inf.uni-hannover.de - ,16,10,22,12,2019,2004,Daniel Lübke,"Fachgebiet Software Engineering,  Leibniz Universität Hannover None","Microservices,BPMN,Software Testing,Software Engineering,Software Architecture",81
926,695,Verified email at eng.ui.ac.ir - ,15,14,25,20,2019,1995,Kamran Zamanifar,"Associate professor of software engineering,  University of Isfahan None","big data,parallel and distributed systems,cloud computing,soft computing,pervasive computing",127
934,775,Verified email at tuni.fi - ,18,17,28,27,2019,2007,Davide Taibi,Tampere Software Engineering Group (TASE) - Tampere University Homepage None,"Microservices,Technical Debt,Empirical Software Engineering,Software Measurement,Agile Development",92
939,164,Verified email at rose-hulman.edu - ,16,8,23,5,2019,1991,Joseph Hollingsworth,"Associate Professor of Computer Science & Software Engineering,  Rose-Hulman Institute of Technology None","Software Engineering,Verified Software,Programming Languages",68
980,704,Verified email at sei.ecnu.edu.cn - ,16,15,28,22,2019,2006,Mingsong Chen,"Software Engineering Institute,  East China Normal University None","Embedded Systems,Modeling,Co-design,Testing,Formal Verification",106
987,416,Verified email at nknu.edu.tw - ,18,10,26,12,2019,1960,Po-Hsun Cheng,"Professor and Chair, Software Engineering and Management, National Kaohsiung Normal University Homepage None","information education,healthcare informatics,software engineering,ubiquitous computing,hardware/software codesign",170
991,740,Verified email at ecs.vuw.ac.nz - ,16,13,23,17,2019,2002,Craig Anslow,"Lecturer (Assistant Professor) in Software Engineering,  Victoria University of Wellington , NZ","Software Engineering,Information Visualization,Human Computer Interaction",134
999,596,Verified email at aurorasat.es - ,18,15,29,20,2019,1977,Carlos Vicente,Aurora Software and Testing S.L. (AURORASAT) Homepage None,"multipactor,gas discharge,ionization breakdown,electromagnetism,microwave components",106
1003,398,Verified email at sirris.be,16,9,23,9,2019,1994,Elena Tsiporkova,"Senior Technology Advisor, ICT & Software Engineering Group, Sirris data analysis None","data analysis,machine learning,probabilistic modelling,decision support systems",144
1013,193,Verified email at sei.cmu.edu,11,7,12,5,2014,1969,Charles Holland,"Software Engineering Institute,  Carnegie Mellon University None",,49
1017,481,Verified email at elixxir.io - ,13,11,15,11,2016,2006,Richard T. Carback III,"VP of Software Engineering, Elixxir Homepage None","artificial intelligence,computer security,cryptographic systems engineering,privacy enhancing technologies,cryptology",36
1025,502,Verified email at ugr.es,9,8,8,8,2019,1979,Ana Mª Sanchez,"Departament of Software Engineering,   University of Granada None","Soft Computing,Evolutionary Algorithms.",34
1033,451,Verified email at kunsan.ac.kr - ,15,12,22,15,2019,2000,Byung-Won On,"Department of Software Convergence Engineering,  Kunsan National University None","Text Mining,Big Data,Machine Learning,Artificial Intelligence",89
1029,619,Verified email at umt.edu.my,17,11,25,16,2019,1978,aziz deraman,"professor of software engineering,  universiti malaysia terengganu None","software quality,software testing,ict startegic planning,software management,software technology",246
1048,710,Verified email at acm.org - ,17,15,22,19,2019,2003,Amit Vasudevan,"Software Engineering Institute, Carnegie Mellon University Homepage None","Secure and Trustworthy Systems,Virtualization,Formal Methods,Operating Systems",59
1065,521,Verified email at miamioh.edu,11,7,12,5,2019,1987,Karen Davis,"Computer Science and Software Engineering,  Miami University None","database,data warehouses,query optimization,computer science and engineering education",92
1076,620,Verified email at ipd.uka.de - ,17,14,26,16,2018,1966,Klaus Krogmann,"Software Engineering, FZI Research Center for Information Technology, Karlsruhe Homepage None",,62
1067,747,Verified email at ucm.es - ,18,13,34,23,2019,1978,Iván García-Magariño,"Department of Software Engineering and Artificial Intelligence,  Complutense University of Madrid None","agent-based simulator,multi-agent system,agent-oriented software engineering",209
1089,506,Verified email at lero.ie - ,19,13,42,18,2019,2004,Emil Vassev,"Research Fellow at Lero - the Irish Software Engineering Research Centre at  University of Limerick , Ireland","knowledge representation,self-adaptive systems,software engineering,autonomic systems,distributed computing",155
1109,768,Verified email at cse.gu.se - ,17,14,23,19,2019,2005,Richard Berntsson Svensson,"Associate Professor (Docent), Software Engineering Division, Chalmers |  University of Gothenburg None","Requirements Engineering,Software Product Management,Software Quality,Innovation and Creativity,Empirical Software Engineeri",75
1119,540,Verified email at mdh.se,18,12,38,21,2019,1992,Kristina Lundqvist,"Professor of Dependable Software Engineering,  Mälardalen University None","Safety,Certification,Requirements engineering,Model-based development,Software testing",141
1127,963,Verified email at utm.my - ,15,14,30,23,2019,2000,Dayang N.A. Jawawi,"Assoc. Prof. of Department of Software Engineering, Faculty of Computing,  Universiti Teknologi Malaysia  (UTM)","Component-Based Software Engineering,Software Reuse,Embedded Real-time Software,Software Modelling,Software Testing",220
1127,420,Verified email at fontys.nl - ,18,9,21,8,2017,2001,Samuil Angelov,"Senior Lecturer, Software Engineering,  Fontys University of Applied Sciences None","Reference architectures,Software architectures,Agile methods",67
1127,643,Verified email at sei.cmu.edu,18,12,24,14,2019,1997,Gabriel A. Moreno,"Senior Researcher, Carnegie Mellon Software Engineering Institute self-adaptive systems None","self-adaptive systems,software architecture,performance analysis",72
1129,786,Verified email at encs.concordia.ca - ,11,10,13,11,2019,2003,Marta Kersten,"Assistant Professor, Dept. Computer Science and Software Engineering,  Concordia University None","Medical Image Processing & Visualization,Augmented Reality,Human Computer Interaction,Neurosurgery,Stroke",46
1150,517,Verified email at pst.ifi.lmu.de - ,19,13,32,19,2017,2003,Dr. Philip Mayer,"PostDoc at the Programming & Software Engineering Group,  LMU Munich None","Software Engineering,Multi-Language Software Development,Cross-Language Linking",70
1154,286,Verified email at proteancode.com - ,17,8,23,8,2018,1993,Roderick Chapman,Independent Software Engineering Consultant Homepage None,"High Assurance Software,Verification,Programming Language Design",58
1152,794,Verified email at lut.fi,16,14,30,21,2019,1994,Jari Porras,"Professor of Software Engineering,  Lappeenranta University of Technology None","Parallel and distributed computing,cloud computing,wireless and mobile environments,services,networking",211
1158,477,Verified email at ecs.vuw.ac.nz - ,18,11,23,14,2019,2002,Alex Potanin,"Associate Professor in Software Engineering,  Victoria University of Wellington None","Programming Languages,Ownership and Immutability,Empirical Software Engineering,Software Engineering",69
1170,645,Verified email at concordia.ca - ,18,13,42,21,2019,2000,"Olga Ormandjieva, PhD, Eng.","Professor of Computer Science and Software Engineering,  Concordia University None","software engineering,project management,software / big data quality.",131
1171,622,Verified email at hse.ru - ,16,12,27,15,2019,1984,Lomazova Irina,", Software Engineering Dept. National Research University Higher School of Economics None",Computer science,116
1175,157,Verified email at sei.cmu.edu,19,8,24,5,2019,1987,William Nichols,/ Software Engineering Institute Carnegie Mellon University None,"Software Engineering,Software Modeling and Metrics",84
1175,1051,Verified email at bgu.ac.il - ,18,18,24,23,2019,2004,Michael Fire,"Software and Information Systems Engineering,  BGU None","Data Science,Social Networks Analysis,Data Mining,Machine Learning,Cyber Security",40
1183,704,Verified email at upc.edu.cn - ,19,13,34,19,2019,1999,Weishan Zhang,"Dept. of Software Engineering,  China University of Petroleum None","Big Data Processing,Software Engineering,Pervasive and Mobile Computing,Mobile Cloud Computing",156
1186,428,Verified email at us.es - ,18,13,28,16,2019,1996,Amador Durán Toro,"Associate Professor (Profesor Titular) of Software Engineering,  Universidad de Sevilla None","Empirical Software Engineering,Business Process Management,Software Testing,Service Engineering,#isa@us",79
1188,696,Verified email at uwo.ca - ,16,13,24,17,2019,2004,Aleksander Essex,"Associate Professor of Software Engineering, Western University Canada Homepage None","Cybersecurity,Cryptography,Secure/multi-party Computation,Trustworthy Voting",62
1189,994,No verified email,16,12,17,13,2015,2000,Brian Rigney,"Software Development and Test Manager, Amazon Robotics Control theory None","Control theory,Robotics",36
1190,677,Verified email at salford.ac.uk - ,16,14,31,17,2019,1992,Julian M. Bass,"Senior Lecturer (Associate Professor) in Software Engineering,  University of Salford , UK","Agile Software Development,ICT4D,Socio-Technical Systems",153
1192,1113,Verified email at bth.se - ,14,14,16,16,2019,2009,Michael Unterkalmsteiner,"Senior Lecturer in Software Engineering,  Blekinge Institute of Technology , SERL-Sweden","software engineering,empirical software engineering,mining software repositories,collaboration",61
1195,637,Verified email at monash.edu,16,13,20,16,2018,1999,Robert Merkel,"Lecturer in Software Engineering,  Monash University None","Software Testing,Software Reliability,Software Engineering",45
1205,552,No verified email,17,11,33,12,2019,1995,Kamran Sartipi,"Associate Professor of Software Engineering, University of Ontario Institute of Technology Software Engineering None","Software Engineering,Knowledge Engineering,Service Computing,Health Informatics,Security and Privacy",108
1212,563,Verified email at inf.uc3m.es - ,18,11,35,13,2019,1995,JUAN LLORENS,"Professor of Software Engineering,  Universidad Carlos III de Madrid None","Software Engineering,knowledge Representation,Systems Engineering,Ontologies,Requirements Engineering",136
1223,1031,Verified email at bth.se - ,19,18,37,32,2019,2008,Krzysztof Wnuk,"Software Engineering,  Blekinge Institute of Technology  (BTH), SERL-Sweden","Software Engineering,Software Business,Open Innovation,Product Management,Requirements Engineering",166
1223,1009,Verified email at deakin.edu.au - ,13,12,18,17,2019,2009,Mohamed Abdelrazek,"Associate Professor of Software Engineering,  Deakin University None","Software Engineering,Model-driven Engineering,Automated Software Engineering,Visual Languages,Smart Software Systems",68
1237,356,Verified email at fhws.de,17,9,24,8,2019,1997,Isabel John,Professor of Software Engineering Software Product Lines None,"Software Product Lines,Requirements Engineering,Mobile Solutions,Gamification,Women in CS",80
1239,984,Verified email at bgu.ac.il - ,19,18,28,26,2019,1942,Rami Puzis,"Software and Information Systems Engineering Department,  Ben-Gurion University of the Negev None","Complex Networks,Machine Learning,Heuristic Search,Security",120
1240,290,Verified email at aut.ac.nz,13,6,14,5,2014,2003,James Skene,"Lecturer in Software Engineering,  Auckland University of Technology None",Programming and modelling languages,23
1245,648,Verified email at dkit.ie,18,12,23,17,2017,1998,Gerry Coleman,"Lecturer in Software Engineering,  Dundalk Institute of Technology None","Software Process Improvement,Software Quality",55
1249,1081,No verified email,17,16,26,24,2019,1977,Siti Salwah Salim,"Department of Software Engineering, Faculty of Computer Science & Information Technology Building, University of Malaya, 50603 K Computer science None","Computer science,Human Computer Interaction  Software Requirements Engineering  Computer Supported Cooperative Work / Groupware",143
1251,757,Verified email at rit.edu,19,14,30,21,2015,2000,Naveen Sharma,"Professor of Software Engineering,  Rochester Institute of Technology None",Software Engineering,72
1254,466,Verified email at ispras.ru - ,20,12,35,17,2019,1975,Alexander K. Petrenko,"Head of Software Engineering Department  ISPRAS , professor of MSU and NRU HSE","Testing,Verification,Modeling,Requirements specification,Software security",141
1254,825,Verified email at bth.se,14,8,19,6,2016,1997,Ludwik Kuźniarz,"Associate Professor of Software Engineering,  Blekinge Institute of Technology , Sweden","Software Engineering,Computer Science,Empirical Methods,Modeling,Education",71
1260,969,Verified email at firat.edu.tr - ,14,12,22,17,2019,2001,Resul Daş,"Associate Professor of Software Engineering,  Firat University None","Computer Networks and Security,Cyber-security,Internet of Things,Data Science,Software Engineering.",99
1266,557,Verified email at deakin.edu.au - ,14,12,21,15,2019,2003,Kevin Lee,"Senior Lecturer in Software Engineering and Internet of Things (IoT),  Deakin University None","Internet of Things,Distributed Systems,Adaptive Systems",96
1280,607,Verified email at auburn.edu,16,13,24,18,2019,2002,Tao Shu,"Computer Science and Software Engineering,  Auburn University None","wireless,networking,security and privacy",65
1274,516,Verified email at uniroma2.it,19,12,27,15,2018,1978,Giovanni Cantone,"Professor of Software Engineering,  University of Rome Tor Vergata , Italy",Software Engineering,108
1337,981,Verified email at hms.harvard.edu,13,13,14,14,2019,2007,Jeremy L Muhlich,"Director of Software Engineering, Harvard Medical School Laboratory of Systems Pharmacology None None",,29
1318,837,Verified email at uow.edu.au - ,19,16,40,31,2019,2003,Hoa Khanh Dam,"Associate Professor in Software Engineering,  University of Wollongong None","Software Engineering,Artificial Intelligence,Data Analytics",113
1337,698,Verified email at cse.concordia.ca - ,20,14,35,19,2019,1997,Thomas Fevens,"Associate Professor, Department of Computer Science and Software Engineering,  Concordia University None","Deep Learning,Medical Imaging,Computer Aided Diagnosis,Computational Geometry,Computer Games",90
1337,997,Verified email at paddypower.com - ,14,12,14,12,2018,2009,Lianping Chen,Software Engineering Expert Homepage None,"Software Engineering,DevOps,Architecture,Continuous Delivery",17
1390,1031,Verified email at se.rit.edu - ,17,14,24,19,2019,2006,Andy Meneely,"Associate Professor of Software Engineering,  Rochester Institute of Technology None","Empirical software engineering,software security,socio-technical organization,open source development",55
1361,676,Verified email at ajou.ac.kr - ,21,15,34,21,2019,2000,Wonjun Hwang,"Assistant Professor, Dept. of Software and Computer Engineering,  Ajou University None","Face Recognition,Pattern Recognition,Computer Vision,Deep Learning",119
1398,884,Verified email at iese.fraunhofer.de,15,14,24,16,2019,1957,Andreas Jedlitschka,Fraunhofer Institute for Experimental Software Engineering Empirical Software Engineering None,Empirical Software Engineering,120
1407,491,Verified email at cs.ox.ac.uk - ,18,12,39,14,2019,1988,Andrew Simpson,"University Lecturer in Software Engineering, Department of Computer Science,  University of Oxford None",,195
1468,1127,Verified email at kfupm.edu.sa - ,20,18,37,30,2019,1998,Mohammad Alshayeb,"Professor of Software Engineering,  King Fahd University of Petroleum and Minerals None","Software Engineering,Refactoring,Software Metrics,Empirical Software Engineering,Evidence-based software engineering",103
1475,411,Verified email at staff.westminster.ac.uk,15,10,24,10,2019,1989,Alexandra Psarrou,"Head of Department, Computer Science and Software Engineering,  University of Westminster None",Computer Vision - Pattern Recognition - Machine Learning - Multimedia - Cultural Heritage,117
1511,1416,Verified email at tom.com - ,21,21,30,28,2019,2011,Jin-Liang Wang,"School of Computer Science & Software Engineering, Tianjin Polytechnic University Homepage None","Complex networks,Impulsive systems,Stability theory,Multi-agent systems,Distributed parameter systems",39
1513,170,No verified email,22,7,35,3,2012,1976,Kevin P Walker,"Engineering Science Software, Inc. solid mechanics viscoplasticity numerical methods None",solid mechanics viscoplasticity numerical methods,83
1571,1014,Verified email at ecs.vuw.ac.nz,20,15,30,18,2019,1998,Stuart Marshall,"Senior Lecturer in Software Engineering,  Victoria University of Wellington None",Human Computer Interaction,96
1586,1329,Verified email at rmit.edu.au - ,23,21,46,41,2019,1995,Jeffrey Chan,"School of Science (Computer Science and Software Engineering),  RMIT University None","Machine Learning,Social Network Analysis,Optimisation+ML,Recommender Systems",130
1586,589,Verified email at dieei.unict.it - ,21,14,46,16,2019,1997,Orazio Tomarchio,"Associate Professor of Software Engineering,  University of Catania  (Italy)","Service Oriented Architectures,cloud computing,mobile p2p computing,security,middleware for sensor network and IoT",116
1592,1507,Verified email at unibw.de - ,17,16,25,25,2018,2009,stefan brunthaler,"Professor, Secure Software Engineering @ CODE National Research Institute Homepage None","Language-based Security,Programming Languages,Compilers & Interpreters,Computer Systems",54
