citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
1339,1048,Verified email at cs.cmu.edu - ,11,11,11,11,2014,2008,Daniel Munoz,Machine Learning R&D Homepage None,"Machine Learning,Computer Vision,Robotics",20
1359,807,Verified email at cis.pku.edu.cn,20,14,30,17,2018,2001,Jinshi Cui,"Associate Professor of Machine Intelligence,  Peking University None","Visual Motion Tracking,Body Posture Tracking,Human Behavior Analysis",65
1361,528,Verified email at bgu.ac.il - ,21,13,33,19,2019,1994,Boaz Lerner,"Professor of Machine Learning,  Ben-Gurion University None","Machine Learning,Data Mining,Graphical Models,Data Sciences",79
1367,1009,Verified email at google.com - ,14,13,16,14,2019,2004,Lior Shapira,Google Research and Machine Intelligence Homepage None,Machine Perception,40
1367,1282,Verified email at ml.jku.at - ,7,6,6,6,2017,2007,Martin Heusel,", Institute for Machine Learning Johannes Kepler University Linz None","Machine Learning,Neural Networks",10
1412,1393,Verified email at activeeon.com - ,16,16,17,17,2017,2010,Andrews Cordolino Sobral,Ph.D. on Computer Vision and Machine Learning Researcher Homepage None,"Computer Vision,Image Processing,Pattern Recognition,Machine Learning,Deep Learning",23
1429,1028,Verified email at nvidia.com,10,10,10,10,2017,2005,Ganesh Venkatesh,Sr Deep Learning Architect Deep Learning None,"Deep Learning,Computer Architecture,accelerator architecture",19
1434,885,Verified email at amazon.com - ,18,15,22,17,2019,2005,Alexandre Klementiev,"Machine Learning Scientist,  Amazon , Berlin","Natural Language Processing,Machine Learning,Machine Translation",33
1446,1303,Verified email at google.com - ,18,17,23,22,2019,2008,Zhenzhong Lan,"Research and Machine Intelligence,  Google None","Multimedia,Computer Vision,NLP",44
1477,963,Verified email at apple.com - ,22,18,30,22,2019,2006,Yang Song,"., Applied Machine Learning Apple Inc None","Machine Learning,Optimization,Algorithmic Design",107
1482,1335,Verified email at ucsf.edu - ,10,10,10,10,2018,2006,Pablo F. Damasceno,"Machine Learning Specialist,  UCSF None","Machine Learning,Complex Systems,Soft Matter Physics,Self-Assembly,Digital Health",18
1486,1173,Verified email at cs.toronto.edu - ,12,11,13,12,2019,2005,Aaron R Colak,Machine Learning Scientist @ Citadel Homepage None,"Machine learning,data mining,NLP,genomics",24
1525,956,No verified email - ,16,15,22,17,2016,2007,xingwei Yang,"Machine Learning Science Group, Amazon Homepage None",,40
1532,1508,Verified email at amazon.com - ,16,16,21,21,2019,2010,Mohammad Taha Bahadori,Machine Learning Scientist Homepage None,Machine Learning,30
1659,869,Verified email at amazon.com - ,12,11,14,11,2019,2005,Evan Welbourne,Amazon Smart Home Machine Learning Homepage None,"Machine Learning,Internet of Things,Mobile,Sensing,Privacy",30
1688,1251,Verified email at cs.ucla.edu,14,13,15,15,2019,2004,Emrah Kostem,Machine Learning/AI  @Google Deep Learning None,"Deep Learning,Statistics,Algorithms and Computational Genetics",25
1671,1371,Verified email at ljmu.ac.uk - ,20,17,49,41,2020,1984,Abir Jaafar hussain,"Professor of Machine Learning,  Liverpool John Moores University None","Neural Networks,Machine learning,Data Science,Signal Processing,Image Compression",304
1738,923,Verified email at dailymotion.com - ,23,17,38,28,2017,2003,sileye ba,"Senior Machine Learning Scientist, Dailymotion Homepage None","object tracking,activity recognition,fisheye camera calibration,video categorization",75
1748,1336,Verified email at acxiom.com - ,10,9,11,9,2015,1999,C.-C. Joseph Wang,"Sr. Data Scientist(machine learning), Acxiom Inc, The Interpublic Group of Companies (current) Homepage None","Quantum Machine Learning,Machine learning,Quantum computation,Open Quantum Systems,Emergent material properties",28
1777,821,Verified email at adobe.com,17,15,23,16,2019,2000,Wei Zhang,"Senior Staff Machine Learning Scientist,  Adobe None","Machine Learning,Computer Vision,Image and Video Processing,Medical Image Analysis",54
1788,738,Verified email at adelaide.edu.au,21,12,26,14,2016,1996,Jamie Sherrah,", Australian Institute of Machine Learning University of Adelaide None","computer vision,machine learning",48
1817,1749,Verified email at temple.edu - ,17,16,27,27,2019,2010,Nemanja Djuric,"Staff Autonomy Engineer, Machine Learning Tech Lead, Uber ATG Homepage None","Artificial Intelligence,Machine Learning,Data Mining,Self-Driving Vehicles",59
1878,1355,Verified email at machinelearningmastery.com - ,21,20,38,29,2019,2002,Jason Brownlee,Machine Learning Mastery Homepage None,Machine Learning,99
1910,865,Verified email at smartnews.com - ,18,12,23,13,2012,2004,Javier Artiles,Machine Learning Engineer @ SmartNews Homepage None,"Natural Language Processing,Information Extraction,Information Retrieval,Document Clustering,Web search",36
1924,1044,Verified email at cs.ucsd.edu - ,9,9,9,8,2019,2005,Carolina Galleguillos,Computer Vision and Machine Learning Homepage None,computer vision - pattern recognition,14
1922,1255,Verified email at tu-berlin.de - ,16,14,25,19,2019,1970,Shinichi Nakajima,"Machine Learning Group,  Technische Universität Berlin None","Machine Learning,Computer Vision",106
1925,1854,Verified email at figure-eight.com - ,14,13,14,14,2019,2008,Humayun Irshad,"Lead Scientist, Machine Learning & Computer Vision, Figure Eight Inc. Homepage None","Machine Learning,Deep Learning,Computer Vision,Medical Image Analysis,Computation Pathology",40
1951,1340,Verified email at davidgeronimo.com - ,15,12,19,14,2017,2006,David Gerónimo,Head of Machine Learning Homepage None,Catchoom Technologies,36
1968,1345,Verified email at cc.gatech.edu - ,17,15,26,21,2018,2003,Raffay Hamid,"Computer Vision, Machine Learning Homepage None",,40
1977,1926,Verified email at bu.edu - ,10,9,11,9,2017,2007,Luca Dalessio,"Machine Learning Scientists, The Broad Institute of Harvard and MIT Homepage None","Machine Learning,Statistical Mechanics,Probability",23
2006,2002,Verified email at inf.ethz.ch - ,10,10,10,10,2019,2015,Seyed-Mohsen Moosavi-Dezfooli,"PostDoc at Institute for Machine Learning,  ETH Zurich None","Computer Vision,Machine Learning",17
2023,1162,Verified email at deeplearninganalytics.com - ,22,16,37,18,2019,1997,John Kaufhold,Deep Learning Analytics Homepage None,Machine Learning,58
1946,1014,Verified email at act.org - ,16,15,21,18,2018,1883,Saad M. Khan,"Director AI and Machine Learning, ACTNext,  ACT None","EdTech,Computer Vision,AI,Machine Learning",1561
2024,689,No verified email - ,9,6,9,5,2011,1989,Kelly Jones,"Independent Consultant - EDA tools, software engineering, machine learning Homepage None",,14
2125,1155,Verified email at tno.nl - ,16,14,32,21,2018,2003,Gertjan Burghouts,Video Machine/Deep Learning Homepage None,"behaviour recognition,action recognition,machine learning",73
2132,2131,Verified email at nyu.edu,16,16,20,20,2018,2014,Mariusz Bojarski,Deep Learning Research and Development Engineer at NVIDIA Deep Learning None,"Deep Learning,Autonomous Vehicles,Power Electronics,Wireless Power Transfer,Resonant Inverters",49
2141,2042,Verified email at microsoft.com,17,17,21,21,2019,2008,Eun Yong Kang,"Machine Learning Scientist,  Microsoft None","Statistical Learning,Machine Learning,Computational Biology,User Modeling,Recommendation System",42
2165,1992,Verified email at nvidia.com - ,23,22,38,35,2019,2006,Mostofa Patwary,"Applied Deep Learning Research,  NVIDIA None","Large Scale Deep Learning,High Performance Computing,Parallel Algorithms,Algorithm Engineering",68
2191,1738,Verified email at ed.ac.uk - ,25,22,55,43,2019,2000,"Sotirios Tsaftaris, Chair in Machine Learning and Computer Vision",The  University of Edinburgh None,"deep learning,computer vision,machine learning,image analysis,medical image computing",203
2213,1293,Verified email at nokia-bell-labs.com - ,23,17,35,24,2019,1992,Pantelis Monogioudis,"Head of Applied Machine Learning, NOKIA Bell Labs Homepage None","Artificial Intelligence,Machine Learning,Autonomous Vehicles,Networks",73
2266,1883,Verified email at unimelb.edu.au - ,18,16,28,26,2018,2008,Vinh Nguyen,"Deep Learning Solutions Architect at NVIDIA & Machine Learning Scientist,  University of Melbourne None","Deep learning,Machine learning,Data science",65
2261,1624,Verified email at shirazu.ac.ir - ,24,20,46,38,2019,2003,Reza Boostani,"Associate Professor, Biomedical Signal Processing and Machine Learning,  Shiraz University None","Biomedical Signal Processing,Machine Learning,Pattern Recognition,Computer Aided Diagnosis,Chaotic Systems",157
2303,1589,Verified email at fb.com,22,20,45,36,2019,2004,Bin Gao,"Machine Learning Engineer,  Facebook None","Machine Learning,Information Retrieval,Data Mining,Online Advertising",80
2272,600,Verified email at csc.fi - ,24,12,43,14,2018,1999,Markus Koskela,Machine learning specialist at  CSC None,"computer vision,multimedia,machine learning,neural networks and deep learning,GPU computing",106
2322,1701,Verified email at amazon.com - ,23,20,34,25,2019,2004,Shiva Kasiviswanathan,Amazon Machine Learning Homepage None,"Machine Learning,Deep Learning,Theoretical Computer Science,Data Privacy",82
2339,2149,Verified email at cs.toronto.edu - ,15,15,16,15,2018,2010,Yichuan Tang,Deep Learning Startup Homepage None,"Machine Learning,Deep Learning,Artificial Intelligence",27
2392,1922,Verified email at wyss.harvard.edu - ,14,11,14,11,2019,2004,Diogo M. Camacho,"Lead, Machine Intelligence and Data Analytics @ Wyss Insitute Homepage None","systems biology,network inference,mathematical modeling,computational biology",16
2364,1833,Verified email at univ-rouen.fr - ,23,21,62,48,2019,2005,Paul Honeine,"Professor in Machine Learning & Signal Processing, LITIS Lab, Université de Rouen Normandie Homepage None","Machine Learning,Signal Processing,Advanced Statistics,Sensor Networks,Hyperspectral image processing",199
2422,2393,Verified email at eng.cam.ac.uk,13,13,15,15,2019,2011,Tomáš Vojíř,"Machine Intelligence Laboratory,  University of Cambridge None","Computer Vision,Visual Object Tracking,Autonomous driving",28
2469,1924,Verified email at es.aau.dk - ,25,22,69,55,2020,1996,Zheng-Hua Tan,"Professor of Machine Learning and Speech Processing, Department of Electronic Systems Homepage None","Machine learning,deep learning,speech and speaker recognition,speech and multimodal signal processing,and social robotics.",250
2479,1611,Verified email at isical.ac.in - ,26,21,55,44,2020,2001,Pradipta Maji,"Machine Intelligence Unit,  Indian Statistical Institute, Kolkata , INDIA","Pattern Recognition,Machine Learning,Medical Image Processing,Bioinformatics",155
2607,1979,Verified email at columbia.edu - ,22,19,28,25,2019,2006,Junfeng He,"Research & Machine Intelligence, Google Homepage None","Machine Learning,Computer Vision,Ranking,HCI",39
2613,2536,Verified email at apple.com - ,14,14,16,16,2018,2012,Afshin Dehghan,Machine Learning Manager  Apple None,"Computer Vision,Machine Learning,Deep Learning",28
2619,1464,Verified email at ge.com - ,28,19,58,41,2019,1994,Scott Evans,"Principal Scientists Machine Learning, GE Research Homepage None","Machine Learning,Data Mining,MDL,Information Theory",118
2623,2123,Verified email at google.com - ,16,16,17,16,2019,2009,Derek Zhiyuan Cheng,Google Research & Machine Intelligence Homepage None,"Recommendation Systems,Deep Learning,Spatio-temporal Data Mining,Information Retrieval,Social Computing",26
2630,796,Verified email at advaitstrategies.com - ,15,12,17,12,2015,2003,"Ankur Agarwal, PhD","Artificial Intelligence & Machine Learning Expert, Management Consultant & Advisor Homepage None","Artificial Intelligence,Machine Learning,Computer Vision,Business Strategy",31
2657,2649,Verified email at cs.cmu.edu - ,25,25,36,36,2019,2013,Zhiting Hu,"PhD Candidate of Machine Learning Department,  Carnegie Mellon University None",Machine Learning,50
2673,2661,Verified email at zenuity.com - ,11,11,13,12,2017,2012,Sebastian Ramos,Technical Expert | Deep Learning Multi-Sensor Perception @ Zenuity Homepage None,"Autonomous Driving,Machine Learning,Computer Vision,Robotics",20
2696,2535,Verified email at cranfield.ac.uk - ,24,23,66,62,2019,2008,Weisi Guo,Chair of Human Machine Intelligence -  Cranfield University ; Turing Fellow - Alan Turing Institute,"Graph Signal Processing,XAI,Digital Twin,Complex System,Molecular Communications",185
2706,1679,Verified email at sheffield.ac.uk - ,22,16,35,23,2019,2002,Haiping LU (吕海平),"Lecturer in Machine Learning, Department of Computer Science,  University of Sheffield None","Machine Learning,Medical Imaging,Tensor Analysis,Dimensionality Reduction",60
2760,2169,Verified email at uni-tuebingen.de,25,23,38,32,2019,2002,Thorsten Behrens,"Cluster of Excellence „Machine Learning: New Perspectives for Science“,  University of Tübingen None","soil,spatial machine learning,pedology,feature engineering,pedometrics",88
2807,1907,Verified email at uit.no - ,26,18,47,33,2019,2001,Robert Jenssen,"Professor & Head, Machine Learning Group, Department of Physics and Technology, University of Homepage None","Machine learning,information theoretic learning,kernel methods,deep learning,health data analytics",144
2817,1739,Verified email at amazon.com - ,25,19,36,27,2019,1995,François Mairesse,"Senior Machine Learning Scientist,  Amazon.com None","Natural language processing,Speech technologies,Machine learning",60
2878,2872,Verified email at tomtom.com - ,14,14,16,16,2019,2013,Mohsen Ghafoorian,Machine Learning R&D Engineer at TomTom Homepage None,"Machine Learning,Deep Learning,Medical Image Analysis,Computer Vision,Autonomous Driving",35
2889,1389,Verified email at machineintelligence.co.uk - ,26,18,52,39,2019,2000,Simon Harding,Machine Intelligence Ltd Homepage None,"artificial intelligence,genetic programming,genetic algorithms,evolutionary computation,parallel computing",121
2924,1214,Verified email at apple.com - ,11,10,11,10,2017,2002,Al M Rashid,"Machine Learning Data Scientist,  Apple Inc .","Machine Learning,Recommender Systems,User Modeling",18
2913,2622,Verified email at di.ku.dk - ,27,27,66,58,2019,2004,Anders Søgaard,"Full Professor in NLP and Machine Learning,  University of Copenhagen None","Natural Language Processing,Machine Learning.",240
2976,1855,Verified email at ntu.edu.sg,24,20,35,30,2017,1998,Kezhi Mao,"Professor of Machine Learning,  Nanyang Technological University None","machine learning,information extraction,information fusion",81
3095,2367,Verified email at vintra.io,26,19,40,32,2019,1962,Carlo Gatta,Head of Machine Learning Team @ Vintra Inc. Deep Learning None,"Deep Learning,Computer Vision",86
3143,1287,Verified email at cs.cmu.edu - ,19,16,26,19,2019,2002,Geoff Gordon,"Professor of Machine Learning,  Carnegie Mellon University None","Artificial Intelligence,Machine Learning",64
3151,2365,Verified email at apple.com,32,27,81,71,2020,1966,Pengfei Li,"Machine Learning Engineer,  Apple None","Dynamic Modeling,Optimal Controls,Model-Based System Engineering",216
3172,1728,Verified email at nih.gov - ,18,15,21,15,2019,2000,Francisco Pereira,"Machine Learning Team, National Institute of Mental Health Homepage None","Machine Learning,Brain Imaging,Cognitive Neuroscience",62
3157,1551,Verified email at etrovub.be,26,20,95,41,2019,1995,hichem sahli,"Professor in Computer Vision and machine learning, Vrije Univeristeit Brussel Computer visions None","Computer visions,machine learning",395
3325,2783,Verified email at etsy.com - ,18,17,28,24,2019,2009,Liangjie Hong (洪亮劼),"Director of Engineering, Data Science and Machine Learning at Etsy Homepage None","Machine Learning,Data Mining,Information Retrieval,Recommender Systems,Data Science",56
3356,3313,Verified email at mail.uc.edu - ,13,13,15,15,2018,2007,Behrad Bagheri,"Machine Learning Scientist, Amobee Inc. Homepage None","Artificial Intelligence,Deep Learning,Federated Learning,Block Chain,Industry 4.0",27
3236,1422,Verified email at applusrtd.com,34,19,70,43,2019,1874,Michael Fernandez Llamosa,Machine Learning Specialist Precision Engineering None,"Precision Engineering,Computational Chemistry,Artificial Intelligence,Material Informatics,Computational Toxicology",482
3394,1604,Verified email at cs.byu.edu - ,27,19,50,32,2019,1995,Eric Ringger,Director of Machine Learning for Personalization at Zillow Homepage None,"Natural Language Processing,Machine Learning,Text Mining,Personalization",98
3434,2163,Verified email at newcastle.ac.uk - ,28,21,50,33,2019,2000,Jaume Bacardit,"Reader in Machine Learning,  Newcastle University None","Bioinformatics,Machine Learning,Data Mining,Big Data,Evolutionary Computation",116
3532,2252,Verified email at liverpool.ac.uk - ,29,23,52,37,2019,1995,J. Y. Goulermas,"Reader, Computer Science,  University of Liverpool , Data Mining & Machine Learning (DMML) group","machine learning,data analysis,mathematical modelling,DMML",156
3558,2704,Verified email at stat.uni-muenchen.de - ,28,27,42,37,2019,2007,Fabian Scheipl, / Munich Center for Machine Learning LMU Munich None,"Statistics,Bayesian Statistics,Functional Data Analysis,Mixed Models,Additive Models",82
3629,3361,Verified email at cmu.edu,23,22,34,34,2019,2008,Ryan Tibshirani,"Associate Professor of Statistics, and Machine Learning,  Carnegie Mellon University None","Statistics,Machine Learning",43
3657,2855,Verified email at nvidia.com - ,31,27,39,38,2019,2008,Asit Mishra,"Deep Learning Computer Architect,  Nvidia None","Computer Architecture,Micro-architecture,Deep Learning,Hardware Accelerators",71
3716,995,Verified email at deep-context.com - ,23,15,36,18,2019,1998,Ali Arsanjani,"Professor of Machine Learning, San Jose State University, VP AI and Machine Learning, DeepContext Homepage None",Artificial Intelligence,82
3703,1520,Verified email at cs.cmu.edu - ,29,21,43,30,2018,1981,Roy Maxion,"Research Professor of Computer Science/Machine Learning,  Carnegie Mellon University None","Computer security,biometrics,experimental/research methods",119
3888,2453,Verified email at manchester.ac.uk - ,25,20,46,35,2019,2001,Gavin Brown,"Professor of Machine Learning, School of Computer Science,  University of Manchester None","Machine Learning,Artificial Intelligence,Pattern Recognition",93
3721,3662,Verified email at hzdr.de - ,30,29,52,50,2020,2011,Pedram Ghamisi,", Division Exploration, Machine Learning Group (head) Helmholtz-Zentrum Dresden-Rossendorf None",,135
3896,1253,Verified email at clarifai.com - ,20,12,21,12,2017,1989,Lambert Wixson,"Head of Applied Machine Learning, Clarifai Homepage None","computer vision,machine learning",22
4031,3470,Verified email at clevert.de,19,17,22,22,2019,2000,Djork-Arné Clevert,"Director, Machine Learning Research, Bayer AG Bioinformatics None","Bioinformatics,Machine Learning,Deep Learning",61
4032,3000,Verified email at google.com - ,19,18,23,22,2019,2009,Rodolphe JENATTON,"Senior machine learning scientist at  Google  Brain, Berlin",machine learning - convex optimization - sparsity - auto-ML/Bayesian optimization,44
4104,3941,Verified email at hhi.fraunhofer.de - ,26,25,54,50,2019,2008,Wojciech Samek,"Head of Machine Learning Group,  Fraunhofer HHI , Germany","Machine Learning,Interpretability,Deep Learning,Explainable AI,Federated Learning",145
4169,4161,Verified email at usi.ch - ,13,13,13,13,2019,2010,Klaus Greff,"Machine Learning PhD Student,  Università della Svizzera Italiana None","Machine Learning,Neural Networks",22
4170,3398,Verified email at ml.jku.at - ,25,21,35,31,2018,2004,Johannes Kofler,"Institute for Machine Learning,  Johannes Kepler University Linz , Austria","Artificial Intelligence,Machine Learning,Quantum Physics,Quantum Foundations",51
4991,4464,Verified email at isti.cnr.it,20,20,25,25,2019,2011,Fabio Valerio Massoli,"Deep Learning Researcher, ISTI - CNR, Pisa Deep Learning None","Deep Learning,Particle Physics,Astrophysics,Linear Algebra,Statistics",41
5086,4550,Verified email at fmrib.ox.ac.uk,19,17,20,20,2019,2007,Gholamreza Salimi-Khorshidi,"Chief Scientist, AIG | Machine Learning & Biomedical Informatics, The U of Oxford Machine Learning None","Machine Learning,Biomedical Informatics,Population Health,Medical Imaging,Neuroscience",49
5090,2349,Verified email at cwi.nl - ,31,22,55,38,2019,1995,Peter Grünwald,"Group Leader Machine Learning,  CWI ; Professor of Statistics, Leiden University","machine learning,statistics,information theory,foundations of probability,statistics and the law",165
5137,5027,Verified email at magicleap.com,14,14,21,19,2019,2007,Vijay Badrinarayanan,"Director of Deep Learning and AI, Magic Leap Inc. Computer Vision None","Computer Vision,Deep Learning,AI",45
5204,4239,Verified email at ncl.ac.uk,30,27,119,83,2019,1999,Wai Lok Woo,"Professor of Machine Learning, Northumbria University Machine Learning None","Machine Learning,Signal Processing,Computer Vision,Artificial Intelligence",408
5230,4082,Verified email at google.com - ,32,30,119,106,2019,1960,Yang Song,Google Research - Machine Intelligence Homepage None,"Information Retrieval,Machine Learning,Recommender Systems,Deep Learning,Search Engines",464
5455,5304,Verified email at alumni.brown.edu - ,21,20,33,33,2019,2011,James R Verbus,Machine Learning at LinkedIn Homepage None,,51
5328,3247,Verified email at linkedin.com - ,35,29,80,63,2019,1934,Bo Long,Machine Learning Homepage None,"data mining,machine learning",193
5683,2348,Verified email at cornell.edu - ,28,21,42,29,2019,1998,Fabien Campagne,"Senior Software Engineer for Machine Learning, Xandr, AT&T Homepage None","Machine Learning,Bioinformatics",113
5564,4505,Verified email at ltu.se - ,32,28,104,91,2019,2004,Marcus Liwicki,", EISLAB, Machine Learning, Sweden Luleå University of Technology None","Deep Learning,Artificial Intelligence,Document Analysis,Handwriting Recognition,Pattern Matching",277
5736,4729,Verified email at eng.ox.ac.uk - ,36,34,81,73,2019,1984,David A. Clifton,"Professor of Clinical Machine Learning,  University of Oxford None","Machine Learning,Clinical AI,Biomedical Signal Processing",237
5714,3188,Verified email at liverpool.ac.uk - ,36,24,103,64,2019,1970,Frans Coenen,"Professor in Computer Science,  University of Liverpool , Data Mining and Machine Learning Group","Machine Learning,Big Data,Data Science,Applied Data Mining,DMML",417
5946,2703,Verified email at tomtom.com - ,29,23,34,30,2018,2002,Soeren Sonnenburg,Machine Learning Researcher Homepage None,"Machine Learning,Computational Biology,Traffic",96
5760,2149,Verified email at isical.ac.in - ,35,20,71,36,2019,1976,CA Murthy,"Professor, Machine Intelligence Unit,  Indian Statistical Institute , India","Pattern Recognition,Image Processing,Neural Networks,Fractals,Genetic Algorithms",216
6022,3359,Verified email at xperi.com,44,35,77,70,2019,1978,Alexandru Drimbarean,"VP Engineering, Machine Learning , Xperi Ireland  (FotoNation) Machine Learning None","Machine Learning,Artificial intelligence,Computer Vision,AI Harware",124
6033,3170,Verified email at exeter.ac.uk,38,23,76,48,2019,1989,Richard Everson,Professor of Machine Learning machine learning None,"machine learning,multi-objective optimisation",205
6853,4313,Verified email at med.nyu.edu - ,33,29,72,55,2019,1993,Alexander Statnikov,VP of Machine Learning Solutions (American Express); Adj Associate Prof ( New York Univ ),"Machine Learning,Data Science,Causal Analysis,Variable/Feature Selection and Engineering,Predictive Modelling/Classification",148
6790,3779,Verified email at acm.org - ,41,28,138,90,2019,1963,Frank NIELSEN,"Geometric Science of Information for Machine Learning+AI, Sony CSL/Ecole Polytechnique Homepage None","Geometric Machine Intelligence,Geometric Science of Information,Information Geometry,Machine Learning,Computational Geometry",442
6971,4710,Verified email at ics.uci.edu,5,5,4,4,2018,2011,"Kevin Bache, Ph.D",Freelance Data Scientist & Machine Learning Engineer Machine Learning None,"Machine Learning,Deep Learning,Stochastic Optimization,Probabilistic Modeling,Text Analysis",9
7251,4685,Verified email at riken.go.jp,30,27,33,33,2019,1996,Jun Seita,"Team Leader (Principal Investigator), Health Data Deep Learning Team,  RIKEN None","Systems Biology,Stem Cell Biology,Systems Medicine,Deep Learning",57
7064,3377,Verified email at manchester.ac.uk - ,41,27,126,85,2020,1994,Angelo Cangelosi,Professor of Machine Learning and Robotics Homepage None,"Artificial intelligence,robotics,machine learning,cognitive science",377
7516,4261,Verified email at cs.tu-darmstadt.de - ,46,33,147,115,2019,2000,Kristian Kersting,"Professor of Artificial Intelligence and Machine Learning,  TU Darmstadt None","Artificial Intelligence,Statistical Relational Learning,Probabilistic Programming,Tractable Models,Plant Phenotyping",368
8958,6752,Verified email at ugent.be,48,41,110,84,2018,1995,Benjamin Schrauwen,"Professor of Machine Learning,  Ghent University None","Artificial Intelligence,machine learning,neural networks,reservoir computing",235
9000,5489,Verified email at surrey.ac.uk - ,44,33,108,81,2019,1911,Richard Bowden,"Professor of Computer Vision and Machine Learning, CVSSP,  University of Surrey None","Computer Vision,Machine learning,Artificial Intelligence",231
9288,3559,Verified email at upf.edu - ,48,33,107,71,2019,1986,Hector Geffner,"ICREA &  Universitat Pompeu Fabra , Artificial Intelligence and Machine Learning Group, DTIC","Artificial Intelligence,Automated Planning,Machine Learning,Cognitive Science",205
9993,3998,Verified email at isical.ac.in - ,37,27,72,51,2019,1990,Sushmita Mitra,"Professor, Machine Intelligence Unit,  Indian Statistical Institute, Kolkata None","Artificial Intelligence,Image processing,Pattern Recognition,Bioinformatics,Computational Intelligence",147
9296,6925,Verified email at tum.de - ,42,35,83,73,2019,2005,Sami Haddadin,"Munich School of Robotics and Machine Intelligence,  TUM None","Robotics,Machine Learning,Nonlinear control,Human Motor Control",249
10524,6362,Verified email at ulb.ac.be - ,51,40,113,90,2019,1969,Gianluca Bontempi,"Full professor of Machine Learning,   ULB None","Machine learning,big data,forecasting,fraud detection,bioinformatics",401
10577,6630,Verified email at pucpr.br - ,54,44,185,140,2019,1975,Leandro dos Santos Coelho,"Data Science, AI and Machine Learning Consulting, Mechatr. Eng. ( PUCPR ) and Electr. Eng. (UFPR)","Machine learning,Deep learning,Computational Intelligence.",626
11557,5996,Verified email at twitch.tv,30,25,48,37,2019,2000,Omar Javed,"Director of Engineering (Machine Learning), Twitch None None",,87
12387,4714,Verified email at cs.ualberta.ca - ,56,34,161,114,2019,1992,Osmar Zaiane, - Alberta Machine Intelligence Institute University of Alberta None,"Data Mining,Social Network Analysis,Health Informatics,Data Privacy,Big Data Analytics",417
14165,10559,Verified email at bsse.ethz.ch - ,45,40,80,70,2019,2004,Karsten Borgwardt,Professor of Machine Learning in the Life Sciences at  ETH Zurich None,"Machine Learning,Data Mining,Bioinformatics,Computational Biology",165
10672,5773,No verified email,42,29,199,125,2020,1955,Saurabh Kumar,Machine Learning Student Deep Learning None,Deep Learning,3151
14404,8711,Verified email at tongji.edu.cn,63,50,234,167,2019,1986,De-Shuang Huang,Institute of Machine Learning and Systems Biology  Tongji University None,"Pattern Recognition,Systems Biology,Biological Image Processing",688
16675,7606,Verified email at linkedin.com - ,15,15,18,16,2019,1993,Badrul M. Sarwar,"Machine Learning Scientist,  LinkedIn None","Recommender systems,collaborative filtering,machine learning,deep learning,NLP",44
14420,6174,Verified email at andrew.cmu.edu - ,49,41,102,85,2019,1998,Ziv Bar-Joseph,"Professor of Computational Biology and Machine Learning, School of Computer Science,  Carnegie Mellon University None","Systems biology,Graphical models",158
17614,7879,Verified email at cs.columbia.edu - ,58,44,113,91,2019,1989,Li Erran Li,"IEEE Fellow and ACM Fellow, Head of Machine Learning, Scale AI Homepage None","machine learning systems and algorithms,deep learning,distributed systems and networking",164
17900,9218,Verified email at acm.org - ,66,43,157,122,2019,1995,Ed H. Chi,Google Research & Machine Intelligence Homepage None,"Recommender,Machine Learning,Crowdsourcing,Human-Computer Interaction,Social Computing",293
21415,14864,Verified email at microsoft.com - ,45,36,72,61,2019,1998,John Winn,"Principal Researcher, Machine Learning Group, Microsoft Research Cambridge Homepage None",machine learning,125
24300,11863,Verified email at stat.cmu.edu,67,50,210,156,2019,1983,Larry Wasserman,"Professor, Department of Statistics and Machine Learning Department,  Carnegie Mellon University None","statistics,machine learning",458
25841,20887,Verified email at uva.nl,65,56,156,125,2020,1888,Max Welling,"Professor Machine Learning,  University of Amsterdam None","Machine Learning,Artificial Intelligence,Statistics",316
24840,11212,Verified email at robots.ox.ac.uk - ,82,51,357,241,2019,1932,Stephen Roberts,"Professor of Engineering Science (Machine Learning, Information Engineering),  University of Oxford None","Machine Learning,Bayesian Inference,Complex Systems,Finance,Astrostatistics",1068
27257,20219,Verified email at stats.ox.ac.uk - ,53,46,122,111,2019,1998,Yee Whye Teh,"Professor of Statistical Machine Learning,  Oxford , Research Scientist, DeepMind","Machine Learning,Artificial Intelligence,Statistics,Computer Science",270
30554,20026,Verified email at cam.ac.uk - ,49,39,80,67,2019,1993,Carl Edward Rasmussen,"Professor of Machine Learning,  University of Cambridge None","Bayesian inference,machine learning",137
27892,19501,Verified email at cs.cmu.edu - ,83,69,289,260,2019,1972,Eric Xing,"Professor of Machine Learning, Language Technology, Computer Science, Cargenie Mellon University Homepage None","Machine Learning,Optimization,Statistics,Social network,Information Retrieval",628
31170,20923,Verified email at cs.washington.edu - ,70,52,132,116,2019,1997,Carlos Guestrin,"Amazon Professor of Machine Learning,  University of Washington None","Machine Learning,Distributed Systems,Artificial Intelligence,Parallel Algorithms,Sensor Networks",235
35520,32959,Verified email at ml.jku.at - ,36,32,66,55,2019,1991,Sepp Hochreiter,"Institute for Machine Learning,  Johannes Kepler University Linz None","Machine Learning,Deep Learning,Artificial Intelligence,Neural Networks,Bioinformatics",205
